order_item_id,order_id,product_id,quantity,unit_price,total_price
OI_6738,OR_6738,P_687,1,50.74,50.74
OI_6739,OR_6739,P_1701,8,13.58,108.64
OI_6740,OR_6740,P_4385,6,71.81,430.86
OI_6741,OR_6741,P_6186,3,45.63,136.89
OI_6742,OR_6742,P_3602,10,43.87,438.7
OI_6743,OR_6743,P_2812,5,64.38,321.9
OI_6744,OR_6744,P_9432,5,13.54,67.7
OI_6745,OR_6745,P_7813,8,48.96,391.68
OI_6746,OR_6746,P_8207,1,65.2,65.2
OI_6747,OR_6747,P_4225,8,16.72,133.76
OI_6748,OR_6748,P_237,5,46.32,231.6
OI_6749,OR_6749,P_1043,10,24.52,245.2
OI_6750,OR_6750,P_9174,2,29.07,58.14
OI_6751,OR_6751,P_9976,3,49.75,149.25
OI_6752,OR_6752,P_8399,10,82.58,825.8
OI_6753,OR_6753,P_7671,3,10.27,30.81
OI_6754,OR_6754,P_4672,4,15.69,62.76
OI_6755,OR_6755,P_4435,2,10.94,21.88
OI_6756,OR_6756,P_2668,2,57.5,115.0
OI_6757,OR_6757,P_505,5,38.56,192.8
OI_6758,OR_6758,P_1696,2,66.68,133.36
OI_6759,OR_6759,P_5455,8,54.59,436.72
OI_6760,OR_6760,P_8740,10,16.02,160.2
OI_6761,OR_6761,P_6024,1,98.43,98.43
OI_6762,OR_6762,P_4303,8,41.02,328.16
OI_6763,OR_6763,P_9438,8,85.88,687.04
OI_6764,OR_6764,P_9657,7,64.71,452.97
OI_6765,OR_6765,P_7435,9,63.67,573.03
OI_6766,OR_6766,P_872,9,84.33,758.97
OI_6767,OR_6767,P_4768,1,53.35,53.35
OI_6768,OR_6768,P_4963,7,47.97,335.79
OI_6769,OR_6769,P_5249,7,77.93,545.51
OI_6770,OR_6770,P_8542,2,57.59,115.18
OI_6771,OR_6771,P_2665,1,89.52,89.52
OI_6772,OR_6772,P_9472,4,37.5,150.0
OI_6773,OR_6773,P_4301,4,33.17,132.68
OI_6774,OR_6774,P_2526,10,38.87,388.7
OI_6775,OR_6775,P_2619,6,71.84,431.04
OI_6776,OR_6776,P_9992,3,98.36,295.08
OI_6777,OR_6777,P_2686,7,36.6,256.2
OI_6778,OR_6778,P_7592,3,49.8,149.4
OI_6779,OR_6779,P_2590,3,53.35,160.05
OI_6780,OR_6780,P_113,1,33.68,33.68
OI_6781,OR_6781,P_2440,4,35.57,142.28
OI_6782,OR_6782,P_3444,1,66.01,66.01
OI_6783,OR_6783,P_4680,5,22.26,111.3
OI_6784,OR_6784,P_6018,7,93.27,652.89
OI_6785,OR_6785,P_3441,5,64.41,322.05
OI_6786,OR_6786,P_748,10,64.83,648.3
OI_6787,OR_6787,P_8758,2,81.84,163.68
OI_6788,OR_6788,P_5373,5,76.97,384.85
OI_6789,OR_6789,P_8583,7,69.5,486.5
OI_6790,OR_6790,P_76,6,48.22,289.32
OI_6791,OR_6791,P_4242,5,47.25,236.25
OI_6792,OR_6792,P_2709,9,29.92,269.28
OI_6793,OR_6793,P_3018,5,96.48,482.4
OI_6794,OR_6794,P_6554,4,96.64,386.56
OI_6795,OR_6795,P_2333,7,86.48,605.36
OI_6796,OR_6796,P_4551,1,79.02,79.02
OI_6797,OR_6797,P_9271,1,63.0,63.0
OI_6798,OR_6798,P_5078,10,82.71,827.1
OI_6799,OR_6799,P_9742,4,91.16,364.64
OI_6800,OR_6800,P_1774,2,22.64,45.28
OI_6801,OR_6801,P_5410,2,32.73,65.46
OI_6802,OR_6802,P_6508,9,24.94,224.46
OI_6803,OR_6803,P_3794,9,56.42,507.78
OI_6804,OR_6804,P_16,2,39.22,78.44
OI_6805,OR_6805,P_9150,4,68.47,273.88
OI_6806,OR_6806,P_2821,4,47.72,190.88
OI_6807,OR_6807,P_7419,2,20.79,41.58
OI_6808,OR_6808,P_632,3,35.29,105.87
OI_6809,OR_6809,P_9778,1,99.57,99.57
OI_6810,OR_6810,P_9648,5,51.48,257.4
OI_6811,OR_6811,P_9422,5,58.81,294.05
OI_6812,OR_6812,P_7800,7,24.4,170.8
OI_6813,OR_6813,P_4702,10,44.27,442.7
OI_6814,OR_6814,P_4681,10,87.21,872.1
OI_6815,OR_6815,P_7473,5,17.83,89.15
OI_6816,OR_6816,P_1108,1,11.12,11.12
OI_6817,OR_6817,P_4362,6,38.83,232.98
OI_6818,OR_6818,P_9872,4,76.3,305.2
OI_6819,OR_6819,P_1161,9,36.28,326.52
OI_6820,OR_6820,P_1566,1,57.24,57.24
OI_6821,OR_6821,P_9982,9,17.13,154.17
OI_6822,OR_6822,P_3121,3,10.31,30.93
OI_6823,OR_6823,P_9477,2,94.57,189.14
OI_6824,OR_6824,P_5105,6,46.95,281.7
OI_6825,OR_6825,P_1941,1,35.16,35.16
OI_6826,OR_6826,P_156,2,57.14,114.28
OI_6827,OR_6827,P_2889,3,30.95,92.85
OI_6828,OR_6828,P_138,9,26.31,236.79
OI_6829,OR_6829,P_5158,6,97.15,582.9
OI_6830,OR_6830,P_5440,8,76.0,608.0
OI_6831,OR_6831,P_8413,3,77.46,232.38
OI_6832,OR_6832,P_6047,9,82.43,741.87
OI_6833,OR_6833,P_8403,6,78.77,472.62
OI_6834,OR_6834,P_220,3,23.42,70.26
OI_6835,OR_6835,P_1504,7,52.49,367.43
OI_6836,OR_6836,P_5550,8,91.77,734.16
OI_6837,OR_6837,P_5594,6,19.13,114.78
OI_6838,OR_6838,P_4332,7,84.59,592.13
OI_6839,OR_6839,P_9640,2,61.73,123.46
OI_6840,OR_6840,P_1543,8,13.29,106.32
OI_6841,OR_6841,P_6555,1,15.71,15.71
OI_6842,OR_6842,P_8921,7,99.09,693.63
OI_6843,OR_6843,P_9342,5,31.72,158.6
OI_6844,OR_6844,P_8991,5,66.05,330.25
OI_6845,OR_6845,P_9221,2,33.08,66.16
OI_6846,OR_6846,P_3444,5,78.88,394.4
OI_6847,OR_6847,P_4280,10,87.43,874.3
OI_6848,OR_6848,P_9264,9,98.67,888.03
OI_6849,OR_6849,P_5446,3,90.11,270.33
OI_6850,OR_6850,P_8567,10,63.87,638.7
OI_6851,OR_6851,P_3777,2,28.95,57.9
OI_6852,OR_6852,P_9201,1,42.1,42.1
OI_6853,OR_6853,P_6007,5,57.84,289.2
OI_6854,OR_6854,P_9860,5,58.1,290.5
OI_6855,OR_6855,P_6526,1,29.9,29.9
OI_6856,OR_6856,P_8743,5,61.89,309.45
OI_6857,OR_6857,P_8422,10,23.51,235.1
OI_6858,OR_6858,P_6098,9,73.77,663.93
OI_6859,OR_6859,P_9204,6,27.35,164.1
OI_6860,OR_6860,P_2662,1,76.2,76.2
OI_6861,OR_6861,P_5207,8,87.59,700.72
OI_6862,OR_6862,P_8363,6,24.45,146.7
OI_6863,OR_6863,P_5508,10,84.23,842.3
OI_6864,OR_6864,P_6789,1,87.05,87.05
OI_6865,OR_6865,P_9231,6,37.42,224.52
OI_6866,OR_6866,P_4523,7,99.37,695.59
OI_6867,OR_6867,P_111,7,54.77,383.39
OI_6868,OR_6868,P_6397,9,20.59,185.31
OI_6869,OR_6869,P_8782,5,49.79,248.95
OI_6870,OR_6870,P_5473,6,47.37,284.22
OI_6871,OR_6871,P_5181,1,70.64,70.64
OI_6872,OR_6872,P_1095,10,32.25,322.5
OI_6873,OR_6873,P_8968,1,10.57,10.57
OI_6874,OR_6874,P_2695,9,13.75,123.75
OI_6875,OR_6875,P_9870,1,99.61,99.61
OI_6876,OR_6876,P_4773,7,68.53,479.71
OI_6877,OR_6877,P_9099,6,81.87,491.22
OI_6878,OR_6878,P_2344,3,89.73,269.19
OI_6879,OR_6879,P_9228,4,98.38,393.52
OI_6880,OR_6880,P_8264,1,22.0,22.0
OI_6881,OR_6881,P_7405,9,28.26,254.34
OI_6882,OR_6882,P_3258,2,60.58,121.16
OI_6883,OR_6883,P_8195,8,20.27,162.16
OI_6884,OR_6884,P_4490,9,75.28,677.52
OI_6885,OR_6885,P_8474,5,43.64,218.2
OI_6886,OR_6886,P_6355,2,57.99,115.98
OI_6887,OR_6887,P_136,5,14.11,70.55
OI_6888,OR_6888,P_8546,7,93.15,652.05
OI_6889,OR_6889,P_2050,8,90.35,722.8
OI_6890,OR_6890,P_2662,1,76.34,76.34
OI_6891,OR_6891,P_4239,1,21.83,21.83
OI_6892,OR_6892,P_7093,2,12.13,24.26
OI_6893,OR_6893,P_5963,3,24.07,72.21
OI_6894,OR_6894,P_7389,9,79.62,716.58
OI_6895,OR_6895,P_5712,8,43.32,346.56
OI_6896,OR_6896,P_762,7,73.58,515.06
OI_6897,OR_6897,P_7057,4,97.62,390.48
OI_6898,OR_6898,P_1107,8,68.85,550.8
OI_6899,OR_6899,P_3318,4,70.35,281.4
OI_6900,OR_6900,P_4511,1,56.23,56.23
OI_6901,OR_6901,P_7640,8,37.9,303.2
OI_6902,OR_6902,P_9708,7,87.09,609.63
OI_6903,OR_6903,P_7244,1,33.56,33.56
OI_6904,OR_6904,P_8632,4,32.58,130.32
OI_6905,OR_6905,P_5965,3,72.87,218.61
OI_6906,OR_6906,P_9881,3,49.93,149.79
OI_6907,OR_6907,P_5125,9,71.61,644.49
OI_6908,OR_6908,P_7812,8,38.32,306.56
OI_6909,OR_6909,P_8073,3,52.53,157.59
OI_6910,OR_6910,P_2819,9,89.2,802.8
OI_6911,OR_6911,P_2260,8,86.48,691.84
OI_6912,OR_6912,P_7557,3,30.13,90.39
OI_6913,OR_6913,P_9648,1,81.63,81.63
OI_6914,OR_6914,P_7784,5,32.36,161.8
OI_6915,OR_6915,P_6283,1,65.63,65.63
OI_6916,OR_6916,P_9479,5,28.46,142.3
OI_6917,OR_6917,P_9069,8,18.49,147.92
OI_6918,OR_6918,P_6842,7,95.32,667.24
OI_6919,OR_6919,P_5679,7,79.24,554.68
OI_6920,OR_6920,P_5168,2,51.67,103.34
OI_6921,OR_6921,P_8505,1,76.04,76.04
OI_6922,OR_6922,P_9839,4,65.47,261.88
OI_6923,OR_6923,P_9378,3,94.6,283.8
OI_6924,OR_6924,P_8929,1,72.65,72.65
OI_6925,OR_6925,P_2150,4,99.77,399.08
OI_6926,OR_6926,P_7248,8,78.45,627.6
OI_6927,OR_6927,P_2020,6,24.53,147.18
OI_6928,OR_6928,P_4441,1,88.02,88.02
OI_6929,OR_6929,P_9714,9,72.35,651.15
OI_6930,OR_6930,P_6177,8,12.7,101.6
OI_6931,OR_6931,P_1014,1,76.17,76.17
OI_6932,OR_6932,P_8574,4,28.01,112.04
OI_6933,OR_6933,P_2973,3,59.95,179.85
OI_6934,OR_6934,P_4702,5,60.6,303.0
OI_6935,OR_6935,P_9639,5,71.15,355.75
OI_6936,OR_6936,P_9194,6,99.86,599.16
OI_6937,OR_6937,P_8699,3,81.01,243.03
OI_6938,OR_6938,P_335,2,14.46,28.92
OI_6939,OR_6939,P_5466,5,33.24,166.2
OI_6940,OR_6940,P_8330,2,81.33,162.66
OI_6941,OR_6941,P_7968,3,22.87,68.61
OI_6942,OR_6942,P_886,10,87.73,877.3
OI_6943,OR_6943,P_3947,10,13.53,135.3
OI_6944,OR_6944,P_8054,3,26.76,80.28
OI_6945,OR_6945,P_4143,5,80.86,404.3
OI_6946,OR_6946,P_247,10,15.14,151.4
OI_6947,OR_6947,P_6716,2,42.5,85.0
OI_6948,OR_6948,P_3940,9,66.62,599.58
OI_6949,OR_6949,P_9061,8,25.73,205.84
OI_6950,OR_6950,P_4021,9,75.64,680.76
OI_6951,OR_6951,P_3070,5,54.28,271.4
OI_6952,OR_6952,P_7181,9,93.57,842.13
OI_6953,OR_6953,P_6856,5,33.26,166.3
OI_6954,OR_6954,P_3011,8,81.79,654.32
OI_6955,OR_6955,P_7456,1,74.65,74.65
OI_6956,OR_6956,P_4140,10,64.16,641.6
OI_6957,OR_6957,P_3928,6,63.45,380.7
OI_6958,OR_6958,P_1818,8,52.49,419.92
OI_6959,OR_6959,P_2277,7,94.56,661.92
OI_6960,OR_6960,P_135,3,25.86,77.58
OI_6961,OR_6961,P_701,8,72.87,582.96
OI_6962,OR_6962,P_7863,5,95.34,476.7
OI_6963,OR_6963,P_6283,5,21.43,107.15
OI_6964,OR_6964,P_742,3,93.42,280.26
OI_6965,OR_6965,P_4714,10,62.46,624.6
OI_6966,OR_6966,P_8766,5,60.22,301.1
OI_6967,OR_6967,P_8830,5,65.05,325.25
OI_6968,OR_6968,P_2307,7,92.93,650.51
OI_6969,OR_6969,P_2360,7,69.49,486.43
OI_6970,OR_6970,P_1398,9,15.86,142.74
OI_6971,OR_6971,P_6324,3,13.15,39.45
OI_6972,OR_6972,P_5908,10,56.24,562.4
OI_6973,OR_6973,P_1128,9,23.84,214.56
OI_6974,OR_6974,P_4865,2,28.23,56.46
OI_6975,OR_6975,P_6784,6,19.4,116.4
OI_6976,OR_6976,P_3180,10,98.34,983.4
OI_6977,OR_6977,P_6293,8,88.86,710.88
OI_6978,OR_6978,P_7346,2,53.99,107.98
OI_6979,OR_6979,P_8641,10,25.73,257.3
OI_6980,OR_6980,P_2498,8,94.38,755.04
OI_6981,OR_6981,P_3065,4,71.1,284.4
OI_6982,OR_6982,P_4942,9,42.69,384.21
OI_6983,OR_6983,P_2532,7,86.95,608.65
OI_6984,OR_6984,P_5333,7,80.43,563.01
OI_6985,OR_6985,P_2817,7,40.7,284.9
OI_6986,OR_6986,P_5661,3,75.96,227.88
OI_6987,OR_6987,P_41,1,98.85,98.85
OI_6988,OR_6988,P_6563,9,36.91,332.19
OI_6989,OR_6989,P_4773,9,46.93,422.37
OI_6990,OR_6990,P_304,6,27.17,163.02
OI_6991,OR_6991,P_5143,3,76.44,229.32
OI_6992,OR_6992,P_293,5,37.01,185.05
OI_6993,OR_6993,P_3743,3,66.84,200.52
OI_6994,OR_6994,P_9153,3,69.95,209.85
OI_6995,OR_6995,P_329,10,36.02,360.2
OI_6996,OR_6996,P_6807,2,22.81,45.62
OI_6997,OR_6997,P_2142,1,50.19,50.19
OI_6998,OR_6998,P_1841,8,74.93,599.44
OI_6999,OR_6999,P_751,1,63.93,63.93
OI_7000,OR_7000,P_5066,2,58.48,116.96
OI_7001,OR_7001,P_8975,3,72.89,218.67
OI_7002,OR_7002,P_6948,4,38.23,152.92
OI_7003,OR_7003,P_6604,9,65.48,589.32
OI_7004,OR_7004,P_4823,2,85.73,171.46
OI_7005,OR_7005,P_6834,10,26.07,260.7
OI_7006,OR_7006,P_1607,10,59.52,595.2
OI_7007,OR_7007,P_9091,1,12.46,12.46
OI_7008,OR_7008,P_269,3,86.64,259.92
OI_7009,OR_7009,P_3795,5,71.12,355.6
OI_7010,OR_7010,P_1361,2,35.59,71.18
OI_7011,OR_7011,P_8058,5,53.27,266.35
OI_7012,OR_7012,P_4282,3,79.85,239.55
OI_7013,OR_7013,P_5084,7,40.12,280.84
OI_7014,OR_7014,P_6752,4,12.92,51.68
OI_7015,OR_7015,P_3268,7,75.75,530.25
OI_7016,OR_7016,P_6406,10,34.5,345.0
OI_7017,OR_7017,P_4947,9,43.65,392.85
OI_7018,OR_7018,P_6870,4,23.42,93.68
OI_7019,OR_7019,P_3605,3,74.03,222.09
OI_7020,OR_7020,P_6400,5,63.29,316.45
OI_7021,OR_7021,P_6620,4,67.03,268.12
OI_7022,OR_7022,P_8501,6,53.94,323.64
OI_7023,OR_7023,P_3732,8,93.34,746.72
OI_7024,OR_7024,P_9779,9,55.52,499.68
OI_7025,OR_7025,P_738,7,80.18,561.26
OI_7026,OR_7026,P_8245,1,74.48,74.48
OI_7027,OR_7027,P_1253,8,81.66,653.28
OI_7028,OR_7028,P_2671,8,58.75,470.0
OI_7029,OR_7029,P_7722,2,21.37,42.74
OI_7030,OR_7030,P_1161,4,82.06,328.24
OI_7031,OR_7031,P_95,10,47.46,474.6
OI_7032,OR_7032,P_3274,10,29.49,294.9
OI_7033,OR_7033,P_8650,6,11.87,71.22
OI_7034,OR_7034,P_7316,7,48.32,338.24
OI_7035,OR_7035,P_23,7,33.25,232.75
OI_7036,OR_7036,P_9488,6,55.93,335.58
OI_7037,OR_7037,P_3536,6,63.95,383.7
OI_7038,OR_7038,P_8972,2,79.11,158.22
OI_7039,OR_7039,P_4616,10,64.25,642.5
OI_7040,OR_7040,P_6093,7,28.58,200.06
OI_7041,OR_7041,P_8167,8,78.17,625.36
OI_7042,OR_7042,P_2659,3,83.8,251.4
OI_7043,OR_7043,P_8937,6,89.5,537.0
OI_7044,OR_7044,P_7067,10,68.93,689.3
OI_7045,OR_7045,P_6672,7,94.7,662.9
OI_7046,OR_7046,P_8675,4,15.03,60.12
OI_7047,OR_7047,P_2203,9,61.25,551.25
OI_7048,OR_7048,P_8863,5,26.79,133.95
OI_7049,OR_7049,P_9151,4,94.53,378.12
OI_7050,OR_7050,P_8139,3,77.25,231.75
OI_7051,OR_7051,P_5763,5,67.3,336.5
OI_7052,OR_7052,P_286,10,69.42,694.2
OI_7053,OR_7053,P_9674,5,81.37,406.85
OI_7054,OR_7054,P_1092,9,13.34,120.06
OI_7055,OR_7055,P_546,4,68.07,272.28
OI_7056,OR_7056,P_716,5,89.56,447.8
OI_7057,OR_7057,P_2522,9,31.34,282.06
OI_7058,OR_7058,P_4309,7,20.3,142.1
OI_7059,OR_7059,P_8090,5,58.35,291.75
OI_7060,OR_7060,P_5464,7,48.43,339.01
OI_7061,OR_7061,P_3982,4,82.62,330.48
OI_7062,OR_7062,P_9446,2,27.97,55.94
OI_7063,OR_7063,P_5542,6,95.33,571.98
OI_7064,OR_7064,P_5095,10,80.03,800.3
OI_7065,OR_7065,P_6069,9,26.77,240.93
OI_7066,OR_7066,P_9758,7,51.67,361.69
OI_7067,OR_7067,P_5375,3,74.65,223.95
OI_7068,OR_7068,P_6941,9,53.35,480.15
OI_7069,OR_7069,P_8706,5,83.81,419.05
OI_7070,OR_7070,P_4546,10,69.89,698.9
OI_7071,OR_7071,P_9503,9,69.29,623.61
OI_7072,OR_7072,P_4372,7,11.64,81.48
OI_7073,OR_7073,P_5963,7,43.58,305.06
OI_7074,OR_7074,P_6265,6,89.55,537.3
OI_7075,OR_7075,P_7640,6,74.12,444.72
OI_7076,OR_7076,P_9988,8,13.88,111.04
OI_7077,OR_7077,P_1453,7,54.58,382.06
OI_7078,OR_7078,P_8479,7,96.41,674.87
OI_7079,OR_7079,P_5683,10,19.17,191.7
OI_7080,OR_7080,P_1854,10,67.99,679.9
OI_7081,OR_7081,P_4271,6,23.58,141.48
OI_7082,OR_7082,P_2366,7,67.34,471.38
OI_7083,OR_7083,P_1197,8,98.93,791.44
OI_7084,OR_7084,P_9928,5,50.51,252.55
OI_7085,OR_7085,P_5971,3,90.27,270.81
OI_7086,OR_7086,P_7144,8,49.45,395.6
OI_7087,OR_7087,P_8797,3,68.55,205.65
OI_7088,OR_7088,P_4034,2,17.61,35.22
OI_7089,OR_7089,P_5069,3,88.75,266.25
OI_7090,OR_7090,P_3874,8,96.78,774.24
OI_7091,OR_7091,P_63,3,46.03,138.09
OI_7092,OR_7092,P_2105,2,57.67,115.34
OI_7093,OR_7093,P_2367,6,76.81,460.86
OI_7094,OR_7094,P_7976,1,86.5,86.5
OI_7095,OR_7095,P_7323,5,54.94,274.7
OI_7096,OR_7096,P_7149,4,11.29,45.16
OI_7097,OR_7097,P_1069,2,91.05,182.1
OI_7098,OR_7098,P_8491,7,72.27,505.89
OI_7099,OR_7099,P_193,7,77.13,539.91
OI_7100,OR_7100,P_6796,8,95.95,767.6
OI_7101,OR_7101,P_8411,2,45.02,90.04
OI_7102,OR_7102,P_528,4,47.79,191.16
OI_7103,OR_7103,P_1913,10,91.3,913.0
OI_7104,OR_7104,P_570,4,67.62,270.48
OI_7105,OR_7105,P_7419,1,26.34,26.34
OI_7106,OR_7106,P_2020,3,92.83,278.49
OI_7107,OR_7107,P_8800,2,91.85,183.7
OI_7108,OR_7108,P_6914,4,41.35,165.4
OI_7109,OR_7109,P_741,4,42.43,169.72
OI_7110,OR_7110,P_479,2,26.17,52.34
OI_7111,OR_7111,P_3680,5,39.09,195.45
OI_7112,OR_7112,P_1017,7,19.93,139.51
OI_7113,OR_7113,P_9358,8,62.56,500.48
OI_7114,OR_7114,P_5731,7,81.71,571.97
OI_7115,OR_7115,P_1122,3,49.35,148.05
OI_7116,OR_7116,P_6044,8,79.05,632.4
OI_7117,OR_7117,P_4548,9,68.08,612.72
OI_7118,OR_7118,P_4512,10,52.54,525.4
OI_7119,OR_7119,P_7453,10,15.17,151.7
OI_7120,OR_7120,P_7310,1,46.19,46.19
OI_7121,OR_7121,P_6445,3,90.01,270.03
OI_7122,OR_7122,P_3798,1,56.34,56.34
OI_7123,OR_7123,P_7166,8,99.2,793.6
OI_7124,OR_7124,P_7158,3,73.08,219.24
OI_7125,OR_7125,P_610,5,62.18,310.9
OI_7126,OR_7126,P_3628,3,39.29,117.87
OI_7127,OR_7127,P_6750,2,73.33,146.66
OI_7128,OR_7128,P_8200,2,43.17,86.34
OI_7129,OR_7129,P_8301,10,58.36,583.6
OI_7130,OR_7130,P_8572,8,30.93,247.44
OI_7131,OR_7131,P_4444,10,31.09,310.9
OI_7132,OR_7132,P_7097,9,90.05,810.45
OI_7133,OR_7133,P_4282,5,88.3,441.5
OI_7134,OR_7134,P_6211,5,31.7,158.5
OI_7135,OR_7135,P_9353,3,83.21,249.63
OI_7136,OR_7136,P_7240,9,63.46,571.14
OI_7137,OR_7137,P_6174,2,62.75,125.5
OI_7138,OR_7138,P_9086,7,84.06,588.42
OI_7139,OR_7139,P_3843,8,41.92,335.36
OI_7140,OR_7140,P_4006,5,72.77,363.85
OI_7141,OR_7141,P_85,1,61.63,61.63
OI_7142,OR_7142,P_7564,2,24.34,48.68
OI_7143,OR_7143,P_7307,9,42.72,384.48
OI_7144,OR_7144,P_2414,5,59.72,298.6
OI_7145,OR_7145,P_3745,10,52.69,526.9
OI_7146,OR_7146,P_769,8,55.75,446.0
OI_7147,OR_7147,P_5406,8,37.03,296.24
OI_7148,OR_7148,P_9593,6,27.94,167.64
OI_7149,OR_7149,P_567,1,35.31,35.31
OI_7150,OR_7150,P_7668,1,90.88,90.88
OI_7151,OR_7151,P_322,7,52.73,369.11
OI_7152,OR_7152,P_8552,10,41.97,419.7
OI_7153,OR_7153,P_4254,5,20.86,104.3
OI_7154,OR_7154,P_5814,10,13.73,137.3
OI_7155,OR_7155,P_6522,6,55.44,332.64
OI_7156,OR_7156,P_8710,7,32.81,229.67
OI_7157,OR_7157,P_4788,8,10.3,82.4
OI_7158,OR_7158,P_8819,10,50.54,505.4
OI_7159,OR_7159,P_202,5,45.31,226.55
OI_7160,OR_7160,P_3928,1,76.99,76.99
OI_7161,OR_7161,P_8412,6,83.49,500.94
OI_7162,OR_7162,P_8381,9,44.59,401.31
OI_7163,OR_7163,P_7674,4,28.03,112.12
OI_7164,OR_7164,P_6994,7,38.81,271.67
OI_7165,OR_7165,P_1717,4,37.28,149.12
OI_7166,OR_7166,P_8374,2,30.92,61.84
OI_7167,OR_7167,P_4159,10,64.4,644.0
OI_7168,OR_7168,P_7361,9,72.57,653.13
OI_7169,OR_7169,P_3802,8,58.61,468.88
OI_7170,OR_7170,P_4314,10,13.68,136.8
OI_7171,OR_7171,P_919,2,45.45,90.9
OI_7172,OR_7172,P_3305,5,16.56,82.8
OI_7173,OR_7173,P_9935,4,27.63,110.52
OI_7174,OR_7174,P_3987,2,18.68,37.36
OI_7175,OR_7175,P_3223,2,94.32,188.64
OI_7176,OR_7176,P_3786,10,25.57,255.7
OI_7177,OR_7177,P_7116,2,70.64,141.28
OI_7178,OR_7178,P_698,10,93.73,937.3
OI_7179,OR_7179,P_1476,9,30.94,278.46
OI_7180,OR_7180,P_3438,7,95.15,666.05
OI_7181,OR_7181,P_4984,1,31.85,31.85
OI_7182,OR_7182,P_1979,6,14.47,86.82
OI_7183,OR_7183,P_1790,8,17.71,141.68
OI_7184,OR_7184,P_4842,6,77.91,467.46
OI_7185,OR_7185,P_7404,9,41.45,373.05
OI_7186,OR_7186,P_3932,6,76.42,458.52
OI_7187,OR_7187,P_6436,7,64.68,452.76
OI_7188,OR_7188,P_3830,1,38.11,38.11
OI_7189,OR_7189,P_9219,2,75.38,150.76
OI_7190,OR_7190,P_3360,9,12.47,112.23
OI_7191,OR_7191,P_2692,8,44.66,357.28
OI_7192,OR_7192,P_3248,10,64.67,646.7
OI_7193,OR_7193,P_403,5,52.77,263.85
OI_7194,OR_7194,P_791,8,65.47,523.76
OI_7195,OR_7195,P_638,4,16.52,66.08
OI_7196,OR_7196,P_410,7,48.8,341.6
OI_7197,OR_7197,P_7212,1,90.18,90.18
OI_7198,OR_7198,P_7856,9,55.71,501.39
OI_7199,OR_7199,P_1804,4,79.91,319.64
OI_7200,OR_7200,P_2562,4,96.51,386.04
OI_7201,OR_7201,P_7359,2,95.13,190.26
OI_7202,OR_7202,P_7034,4,22.74,90.96
OI_7203,OR_7203,P_3137,6,73.8,442.8
OI_7204,OR_7204,P_7256,6,77.48,464.88
OI_7205,OR_7205,P_5948,4,97.52,390.08
OI_7206,OR_7206,P_7212,2,66.03,132.06
OI_7207,OR_7207,P_8816,1,66.29,66.29
OI_7208,OR_7208,P_3289,9,81.91,737.19
OI_7209,OR_7209,P_3455,8,60.26,482.08
OI_7210,OR_7210,P_3251,8,31.9,255.2
OI_7211,OR_7211,P_5167,4,47.71,190.84
OI_7212,OR_7212,P_1124,6,62.97,377.82
OI_7213,OR_7213,P_3144,3,74.62,223.86
OI_7214,OR_7214,P_3439,3,25.7,77.1
OI_7215,OR_7215,P_1259,8,12.61,100.88
OI_7216,OR_7216,P_6819,9,44.28,398.52
OI_7217,OR_7217,P_9213,3,78.59,235.77
OI_7218,OR_7218,P_288,4,41.82,167.28
OI_7219,OR_7219,P_3611,8,73.98,591.84
OI_7220,OR_7220,P_7795,7,64.72,453.04
OI_7221,OR_7221,P_7715,10,34.6,346.0
OI_7222,OR_7222,P_8300,5,94.04,470.2
OI_7223,OR_7223,P_704,2,26.89,53.78
OI_7224,OR_7224,P_4093,8,69.26,554.08
OI_7225,OR_7225,P_6225,10,12.19,121.9
OI_7226,OR_7226,P_5225,6,96.49,578.94
OI_7227,OR_7227,P_5207,6,19.75,118.5
OI_7228,OR_7228,P_5448,7,56.28,393.96
OI_7229,OR_7229,P_3829,9,23.38,210.42
OI_7230,OR_7230,P_3310,8,72.95,583.6
OI_7231,OR_7231,P_9742,2,75.41,150.82
OI_7232,OR_7232,P_5738,1,59.13,59.13
OI_7233,OR_7233,P_7780,6,27.26,163.56
OI_7234,OR_7234,P_7060,7,77.08,539.56
OI_7235,OR_7235,P_8724,5,15.89,79.45
OI_7236,OR_7236,P_3396,8,35.16,281.28
OI_7237,OR_7237,P_9407,1,17.8,17.8
OI_7238,OR_7238,P_2795,4,42.19,168.76
OI_7239,OR_7239,P_3549,1,21.94,21.94
OI_7240,OR_7240,P_4080,4,36.93,147.72
OI_7241,OR_7241,P_1212,7,14.61,102.27
OI_7242,OR_7242,P_9067,4,80.21,320.84
OI_7243,OR_7243,P_6925,3,34.11,102.33
OI_7244,OR_7244,P_3342,9,92.8,835.2
OI_7245,OR_7245,P_974,6,70.32,421.92
OI_7246,OR_7246,P_1220,1,52.32,52.32
OI_7247,OR_7247,P_5234,10,48.83,488.3
OI_7248,OR_7248,P_9069,3,63.76,191.28
OI_7249,OR_7249,P_9840,8,84.02,672.16
OI_7250,OR_7250,P_4559,1,41.57,41.57
OI_7251,OR_7251,P_587,3,42.77,128.31
OI_7252,OR_7252,P_413,8,58.29,466.32
OI_7253,OR_7253,P_1668,6,48.45,290.7
OI_7254,OR_7254,P_9942,9,15.12,136.08
OI_7255,OR_7255,P_6700,5,41.19,205.95
OI_7256,OR_7256,P_221,7,46.27,323.89
