sales_id,order_id,item_name_id,quantity,unit_price,overall_price,size,category,components,item_name,employee_id
SI_5668,OR_5668,item_5768,769,523.24,402371.56,L,Category B,"Holders, Main Switch",ago,emp_2371
SI_5669,OR_5669,item_5769,183,216.66,39648.78,M,Category A,"Fan, Main Switch, Cables",effect,emp_2167
SI_5670,OR_5670,item_5770,497,93.55,46494.35,S,Category A,LED Bulb,candidate,emp_2043
SI_5671,OR_5671,item_5771,113,78.06,8820.78,XXL,Category C,"Socket/Outlet plug, Cables, LED Bulb, Holders, Main Switch, Ceiling Rose, Switches, Fan",might,emp_1635
SI_5672,OR_5672,item_5772,832,49.68,41333.76,M,Category B,"Switches, Fan, LED Bulb, Holders, Socket/Outlet plug, Cables, Ceiling Rose",common,emp_2138
SI_5673,OR_5673,item_5773,869,43.02,37384.38,M,Category A,"Main Switch, Cables, Ceiling Rose",bar,emp_1870
SI_5674,OR_5674,item_5774,410,698.74,286483.4,XL,Category B,"Switches, Main Switch, Fan, Socket/Outlet plug, LED Bulb, Cables, Holders, Ceiling Rose",dark,emp_1050
SI_5675,OR_5675,item_5775,508,561.09,285033.72,XL,Category B,Ceiling Rose,mother,emp_1817
SI_5676,OR_5676,item_5776,774,878.96,680315.04,L,Category C,"Fan, Main Switch, Cables, Socket/Outlet plug, LED Bulb, Ceiling Rose, Holders",commercial,emp_2221
SI_5677,OR_5677,item_5777,816,798.39,651486.24,XL,Category B,Fan,street,emp_1319
SI_5678,OR_5678,item_5778,113,68.73,7766.49,XXL,Category B,"Ceiling Rose, Fan, Cables, LED Bulb, Main Switch, Socket/Outlet plug, Holders",back,emp_127
SI_5679,OR_5679,item_5779,550,891.36,490248.0,M,Category C,Cables,issue,emp_154
SI_5680,OR_5680,item_5780,907,301.63,273578.41,XL,Category B,"Ceiling Rose, Cables, Switches, Main Switch, LED Bulb",easy,emp_1113
SI_5681,OR_5681,item_5781,746,720.84,537746.64,M,Category B,Main Switch,section,emp_2506
SI_5682,OR_5682,item_5782,308,693.55,213613.4,L,Category C,"Main Switch, LED Bulb, Switches, Holders, Ceiling Rose, Socket/Outlet plug",Mr,emp_1710
SI_5683,OR_5683,item_5783,279,315.86,88124.94,M,Category A,"Ceiling Rose, Holders, LED Bulb, Cables, Switches",box,emp_1871
SI_5684,OR_5684,item_5784,489,471.07,230353.23,XXL,Category C,"Main Switch, Ceiling Rose, Holders, Cables, Fan, LED Bulb, Switches",spring,emp_2330
SI_5685,OR_5685,item_5785,665,181.94,120990.1,XL,Category B,"Socket/Outlet plug, Switches, Ceiling Rose, Cables",wish,emp_1764
SI_5686,OR_5686,item_5786,945,80.89,76441.05,XL,Category A,"Switches, Ceiling Rose, Fan, Cables, Holders, LED Bulb, Socket/Outlet plug",thousand,emp_2689
SI_5687,OR_5687,item_5787,761,877.85,668043.85,XXL,Category A,Ceiling Rose,join,emp_375
SI_5688,OR_5688,item_5788,372,725.49,269882.28,XL,Category B,"Holders, Fan, Cables, Ceiling Rose, Switches",long,emp_131
SI_5689,OR_5689,item_5789,693,837.2,580179.6,XL,Category B,"Main Switch, LED Bulb",past,emp_854
SI_5690,OR_5690,item_5790,793,225.38,178726.34,L,Category B,"Holders, Switches, Main Switch, Socket/Outlet plug",with,emp_202
SI_5691,OR_5691,item_5791,593,806.88,478479.84,XXL,Category A,"Socket/Outlet plug, Fan, Main Switch, LED Bulb, Switches, Cables, Holders, Ceiling Rose",work,emp_1802
SI_5692,OR_5692,item_5792,557,10.89,6065.73,XL,Category A,"Ceiling Rose, Switches, LED Bulb",your,emp_1596
SI_5693,OR_5693,item_5793,460,284.94,131072.4,S,Category A,"Fan, Cables, Main Switch",camera,emp_1208
SI_5694,OR_5694,item_5794,834,411.4,343107.6,L,Category A,LED Bulb,use,emp_550
SI_5695,OR_5695,item_5795,387,229.69,88890.03,M,Category C,"Cables, Switches, Fan, Holders",throughout,emp_2678
SI_5696,OR_5696,item_5796,748,333.59,249525.32,XXL,Category C,"Cables, Main Switch, Switches, Ceiling Rose, Socket/Outlet plug, Fan, LED Bulb",commercial,emp_1109
SI_5697,OR_5697,item_5797,247,891.85,220286.95,XL,Category C,"Fan, LED Bulb, Socket/Outlet plug, Ceiling Rose",size,emp_262
SI_5698,OR_5698,item_5798,858,472.13,405087.54,XL,Category B,"Cables, Switches",management,emp_2271
SI_5699,OR_5699,item_5799,282,280.37,79064.34,XL,Category B,"Ceiling Rose, LED Bulb, Fan, Switches, Cables, Socket/Outlet plug",personal,emp_1258
SI_5700,OR_5700,item_5800,118,239.85,28302.3,XXL,Category B,"Main Switch, LED Bulb, Cables, Ceiling Rose, Fan, Switches",draw,emp_538
SI_5701,OR_5701,item_5801,590,105.04,61973.6,L,Category B,"Holders, Switches, Ceiling Rose, Socket/Outlet plug, Fan, Main Switch, LED Bulb, Cables",performance,emp_681
SI_5702,OR_5702,item_5802,833,805.57,671039.81,M,Category B,Socket/Outlet plug,business,emp_1170
SI_5703,OR_5703,item_5803,879,708.27,622569.33,XXL,Category C,"Ceiling Rose, Switches, Cables, Main Switch, Fan",page,emp_2193
SI_5704,OR_5704,item_5804,825,751.22,619756.5,M,Category B,"Ceiling Rose, Switches, LED Bulb, Fan, Cables",century,emp_1447
SI_5705,OR_5705,item_5805,826,287.96,237854.96,L,Category A,"Socket/Outlet plug, Ceiling Rose, Cables, Switches, Main Switch",cultural,emp_459
SI_5706,OR_5706,item_5806,803,428.66,344213.98,XL,Category B,"Main Switch, Switches, Cables, Socket/Outlet plug, Fan, LED Bulb",worker,emp_1395
SI_5707,OR_5707,item_5807,375,856.65,321243.75,M,Category B,"Socket/Outlet plug, Main Switch, Cables, Fan, Ceiling Rose",then,emp_428
SI_5708,OR_5708,item_5808,793,70.38,55811.34,L,Category C,"Cables, Switches, LED Bulb, Fan, Socket/Outlet plug",air,emp_1804
SI_5709,OR_5709,item_5809,236,462.35,109114.6,S,Category A,"Ceiling Rose, Holders, Socket/Outlet plug, LED Bulb, Fan, Switches, Main Switch",artist,emp_259
SI_5710,OR_5710,item_5810,769,610.6,469551.4,XL,Category B,"Switches, Fan",institution,emp_1384
SI_5711,OR_5711,item_5811,609,316.06,192480.54,XL,Category B,"Fan, Holders, Switches",page,emp_1552
SI_5712,OR_5712,item_5812,780,641.43,500315.4,S,Category A,"Switches, Fan, Holders, LED Bulb, Main Switch, Ceiling Rose, Socket/Outlet plug, Cables",that,emp_2038
SI_5713,OR_5713,item_5813,439,485.16,212985.24,XXL,Category B,"Switches, Holders",important,emp_1160
SI_5714,OR_5714,item_5814,327,220.71,72172.17,L,Category C,"Fan, Socket/Outlet plug, Main Switch, LED Bulb, Holders, Switches, Ceiling Rose",no,emp_663
SI_5715,OR_5715,item_5815,323,228.81,73905.63,M,Category C,"Switches, Fan, Cables, Main Switch, LED Bulb, Holders",politics,emp_2175
SI_5716,OR_5716,item_5816,680,410.2,278936.0,M,Category C,"Switches, Holders, Fan, LED Bulb, Cables, Socket/Outlet plug, Main Switch",news,emp_1863
SI_5717,OR_5717,item_5817,355,916.59,325389.45,L,Category C,"Switches, Holders",recently,emp_2702
SI_5718,OR_5718,item_5818,446,725.56,323599.76,XL,Category A,"Holders, Cables, Ceiling Rose, Main Switch",case,emp_2442
SI_5719,OR_5719,item_5819,775,108.9,84397.5,XL,Category B,"Main Switch, Socket/Outlet plug, Holders, Ceiling Rose",between,emp_1043
SI_5720,OR_5720,item_5820,968,376.76,364703.68,XXL,Category A,"Switches, Ceiling Rose",my,emp_1553
SI_5721,OR_5721,item_5821,961,845.7,812717.7,L,Category A,"LED Bulb, Cables, Holders, Switches, Socket/Outlet plug, Ceiling Rose",find,emp_1982
SI_5722,OR_5722,item_5822,872,291.15,253882.8,L,Category C,"Fan, Socket/Outlet plug, Main Switch",opportunity,emp_810
SI_5723,OR_5723,item_5823,263,932.35,245208.05,XXL,Category A,"Socket/Outlet plug, Ceiling Rose, LED Bulb, Main Switch, Switches, Cables, Holders",here,emp_836
SI_5724,OR_5724,item_5824,719,786.68,565622.92,XXL,Category C,"Socket/Outlet plug, Ceiling Rose, LED Bulb",history,emp_782
SI_5725,OR_5725,item_5825,826,849.86,701984.36,L,Category C,"Cables, Holders, Socket/Outlet plug, Ceiling Rose, Switches, LED Bulb",note,emp_2386
SI_5726,OR_5726,item_5826,307,49.12,15079.84,XL,Category B,"Cables, Socket/Outlet plug, Main Switch",seven,emp_659
SI_5727,OR_5727,item_5827,277,974.5,269936.5,XL,Category A,"Fan, Ceiling Rose",network,emp_1374
SI_5728,OR_5728,item_5828,721,883.43,636953.03,XL,Category B,"Switches, Holders, Cables",station,emp_2080
SI_5729,OR_5729,item_5829,456,663.16,302400.96,M,Category C,"Ceiling Rose, Main Switch",reach,emp_1242
SI_5730,OR_5730,item_5830,674,331.66,223538.84,M,Category A,"LED Bulb, Holders, Fan, Main Switch, Ceiling Rose, Cables, Socket/Outlet plug",along,emp_2087
SI_5731,OR_5731,item_5831,974,627.96,611633.04,M,Category B,"Cables, Socket/Outlet plug, Switches, LED Bulb, Ceiling Rose",especially,emp_1703
SI_5732,OR_5732,item_5832,183,492.44,90116.52,XXL,Category C,"Fan, Holders, Main Switch, Switches",century,emp_506
SI_5733,OR_5733,item_5833,471,506.48,238552.08,S,Category A,"Socket/Outlet plug, Cables",commercial,emp_718
SI_5734,OR_5734,item_5834,816,995.45,812287.2,S,Category A,"Holders, Main Switch",start,emp_1684
SI_5735,OR_5735,item_5835,626,972.31,608666.06,XL,Category C,"Fan, Ceiling Rose, LED Bulb, Holders, Switches, Socket/Outlet plug",sit,emp_1231
SI_5736,OR_5736,item_5836,445,83.68,37237.6,M,Category B,Main Switch,training,emp_1913
SI_5737,OR_5737,item_5837,828,314.75,260613.0,L,Category C,"Ceiling Rose, Main Switch, Switches",certainly,emp_1289
SI_5738,OR_5738,item_5838,327,329.78,107838.06,S,Category B,"LED Bulb, Switches, Cables, Holders, Ceiling Rose, Fan, Socket/Outlet plug, Main Switch",financial,emp_1225
SI_5739,OR_5739,item_5839,527,585.21,308405.67,XL,Category B,"LED Bulb, Cables, Fan, Holders, Socket/Outlet plug, Ceiling Rose",yard,emp_881
SI_5740,OR_5740,item_5840,554,183.62,101725.48,L,Category C,"Switches, Fan",perhaps,emp_1545
SI_5741,OR_5741,item_5841,361,643.97,232473.17,L,Category A,"Holders, Main Switch",cold,emp_2289
SI_5742,OR_5742,item_5842,330,513.79,169550.7,M,Category C,Switches,institution,emp_415
SI_5743,OR_5743,item_5843,975,462.68,451113.0,XL,Category B,Switches,guess,emp_696
SI_5744,OR_5744,item_5844,686,772.34,529825.24,XL,Category A,"Socket/Outlet plug, Main Switch, Ceiling Rose, Fan, Switches, Cables, Holders",agent,emp_1527
SI_5745,OR_5745,item_5845,353,214.45,75700.85,XL,Category A,"Socket/Outlet plug, LED Bulb, Fan, Switches, Cables, Ceiling Rose, Main Switch",manager,emp_2244
SI_5746,OR_5746,item_5846,369,959.52,354062.88,L,Category B,"Holders, Main Switch, Fan, Ceiling Rose, Cables",new,emp_2204
SI_5747,OR_5747,item_5847,203,522.43,106053.29,M,Category C,"Main Switch, Socket/Outlet plug, Fan, Cables, LED Bulb",particularly,emp_481
SI_5748,OR_5748,item_5848,762,709.41,540570.42,M,Category A,LED Bulb,you,emp_2480
SI_5749,OR_5749,item_5849,199,905.71,180236.29,L,Category B,"Socket/Outlet plug, Main Switch",deal,emp_553
SI_5750,OR_5750,item_5850,300,970.15,291045.0,M,Category C,"Ceiling Rose, Switches, Holders, Socket/Outlet plug",official,emp_1085
SI_5751,OR_5751,item_5851,526,624.15,328302.9,M,Category A,"LED Bulb, Ceiling Rose, Switches, Socket/Outlet plug, Holders",worker,emp_688
SI_5752,OR_5752,item_5852,721,651.35,469623.35,XL,Category B,"LED Bulb, Fan, Switches, Cables, Ceiling Rose",will,emp_2200
SI_5753,OR_5753,item_5853,968,108.64,105163.52,M,Category C,"Holders, Cables, Fan",care,emp_447
SI_5754,OR_5754,item_5854,784,345.42,270809.28,S,Category A,"Socket/Outlet plug, LED Bulb, Holders, Fan, Switches, Main Switch, Cables",middle,emp_2547
SI_5755,OR_5755,item_5855,545,323.99,176574.55,M,Category A,Switches,majority,emp_1334
SI_5756,OR_5756,item_5856,298,772.23,230124.54,L,Category B,"Switches, Fan, Ceiling Rose, Main Switch, Socket/Outlet plug",study,emp_1150
SI_5757,OR_5757,item_5857,323,569.7,184013.1,S,Category C,"Cables, Fan, Main Switch, LED Bulb, Holders",charge,emp_2322
SI_5758,OR_5758,item_5858,960,641.19,615542.4,XL,Category B,"Holders, Switches, LED Bulb, Ceiling Rose, Cables, Fan, Socket/Outlet plug",happy,emp_1971
SI_5759,OR_5759,item_5859,923,879.48,811760.04,XL,Category C,"Holders, Fan, Cables, Switches",fire,emp_1804
SI_5760,OR_5760,item_5860,484,979.42,474039.28,L,Category A,"Fan, Socket/Outlet plug",item,emp_1772
SI_5761,OR_5761,item_5861,611,177.55,108483.05,XXL,Category A,"LED Bulb, Cables",keep,emp_1323
SI_5762,OR_5762,item_5862,760,872.96,663449.6,L,Category A,"LED Bulb, Main Switch, Fan, Cables",last,emp_1968
SI_5763,OR_5763,item_5863,481,780.11,375232.91,XXL,Category C,"Ceiling Rose, LED Bulb, Fan, Switches, Cables, Main Switch",society,emp_2478
SI_5764,OR_5764,item_5864,346,29.86,10331.56,L,Category A,"Fan, Main Switch",necessary,emp_846
SI_5765,OR_5765,item_5865,204,121.25,24735.0,XL,Category A,Socket/Outlet plug,mind,emp_500
SI_5766,OR_5766,item_5866,671,715.3,479966.3,XXL,Category A,"Fan, Main Switch, Holders, Socket/Outlet plug, Switches, Cables",cover,emp_583
SI_5767,OR_5767,item_5867,827,591.8,489418.6,S,Category A,"Fan, Holders, Switches",attack,emp_2130
SI_5768,OR_5768,item_5868,155,516.05,79987.75,L,Category B,"Cables, Ceiling Rose, Holders, Switches, Main Switch, LED Bulb",stop,emp_976
SI_5769,OR_5769,item_5869,243,213.09,51780.87,S,Category B,"Socket/Outlet plug, Ceiling Rose, Holders, Cables, Main Switch, Fan, LED Bulb",teacher,emp_1489
SI_5770,OR_5770,item_5870,135,860.64,116186.4,XL,Category C,"Fan, Socket/Outlet plug, Holders, LED Bulb, Ceiling Rose, Switches, Cables",stuff,emp_1025
SI_5771,OR_5771,item_5871,227,372.38,84530.26,S,Category B,"Fan, Socket/Outlet plug, Switches, Main Switch, LED Bulb, Cables, Ceiling Rose, Holders",a,emp_1361
SI_5772,OR_5772,item_5872,607,466.58,283214.06,S,Category C,Cables,plan,emp_191
SI_5773,OR_5773,item_5873,921,351.48,323713.08,L,Category A,"Ceiling Rose, Switches, Main Switch, Holders",receive,emp_748
SI_5774,OR_5774,item_5874,167,138.7,23162.9,M,Category B,"Main Switch, Switches",often,emp_1551
SI_5775,OR_5775,item_5875,144,539.49,77686.56,S,Category A,"LED Bulb, Holders, Ceiling Rose, Switches",soldier,emp_1512
SI_5776,OR_5776,item_5876,486,774.96,376630.56,M,Category B,"Fan, Ceiling Rose",doctor,emp_584
SI_5777,OR_5777,item_5877,711,234.09,166437.99,M,Category A,"Switches, Ceiling Rose, Fan, LED Bulb, Socket/Outlet plug, Holders, Main Switch",commercial,emp_1301
SI_5778,OR_5778,item_5878,210,962.45,202114.5,L,Category C,"Ceiling Rose, Fan, Socket/Outlet plug, Holders, Main Switch, Cables, LED Bulb",hour,emp_966
SI_5779,OR_5779,item_5879,349,810.1,282724.9,M,Category A,"Socket/Outlet plug, Cables, Main Switch, LED Bulb, Fan",young,emp_2001
SI_5780,OR_5780,item_5880,969,972.36,942216.84,S,Category B,"LED Bulb, Socket/Outlet plug, Ceiling Rose, Holders, Cables, Switches, Fan",start,emp_2609
SI_5781,OR_5781,item_5881,625,96.3,60187.5,L,Category A,"Switches, LED Bulb, Main Switch",per,emp_732
SI_5782,OR_5782,item_5882,821,14.62,12003.02,L,Category A,"Holders, Switches, Socket/Outlet plug, Main Switch, Cables, Ceiling Rose, LED Bulb, Fan",he,emp_1832
SI_5783,OR_5783,item_5883,248,570.32,141439.36,XL,Category A,Socket/Outlet plug,eye,emp_1427
SI_5784,OR_5784,item_5884,292,155.07,45280.44,L,Category B,"Cables, LED Bulb, Ceiling Rose, Socket/Outlet plug",discover,emp_1491
SI_5785,OR_5785,item_5885,932,771.22,718777.04,L,Category C,"LED Bulb, Switches, Ceiling Rose, Cables, Holders, Fan",look,emp_1192
SI_5786,OR_5786,item_5886,628,520.72,327012.16,M,Category B,"Socket/Outlet plug, Fan, Switches, Holders, Main Switch, Cables, LED Bulb",work,emp_1420
SI_5787,OR_5787,item_5887,962,325.23,312871.26,XL,Category A,"Switches, Cables, Fan, Ceiling Rose, Socket/Outlet plug",later,emp_908
SI_5788,OR_5788,item_5888,332,70.17,23296.44,S,Category A,"Ceiling Rose, Cables, LED Bulb, Holders",Mrs,emp_2022
SI_5789,OR_5789,item_5889,975,584.29,569682.75,XL,Category B,Cables,world,emp_2435
SI_5790,OR_5790,item_5890,698,120.4,84039.2,S,Category C,"Ceiling Rose, Switches, LED Bulb, Holders",foot,emp_2385
SI_5791,OR_5791,item_5891,744,649.31,483086.64,L,Category A,"Main Switch, Ceiling Rose, Fan, Switches, LED Bulb, Cables, Socket/Outlet plug",statement,emp_2441
SI_5792,OR_5792,item_5892,553,47.54,26289.62,S,Category C,"Switches, Cables, Fan",total,emp_2491
SI_5793,OR_5793,item_5893,446,760.92,339370.32,L,Category A,"Ceiling Rose, LED Bulb, Fan, Holders",southern,emp_1941
SI_5794,OR_5794,item_5894,728,830.14,604341.92,L,Category C,"LED Bulb, Fan, Switches, Cables, Socket/Outlet plug",arm,emp_1888
SI_5795,OR_5795,item_5895,530,104.5,55385.0,XXL,Category B,"LED Bulb, Fan, Main Switch, Switches, Ceiling Rose",staff,emp_2589
SI_5796,OR_5796,item_5896,552,145.61,80376.72,S,Category C,Ceiling Rose,church,emp_2374
SI_5797,OR_5797,item_5897,516,612.8,316204.8,XXL,Category A,"Switches, Cables",now,emp_1450
SI_5798,OR_5798,item_5898,779,665.04,518066.16,S,Category B,"Holders, LED Bulb, Switches, Main Switch",amount,emp_634
SI_5799,OR_5799,item_5899,565,688.77,389155.05,L,Category B,"Cables, Fan, Holders, Ceiling Rose, Main Switch, Switches, Socket/Outlet plug, LED Bulb",continue,emp_2435
SI_5800,OR_5800,item_5900,939,148.82,139741.98,M,Category C,"Cables, Ceiling Rose, Main Switch, LED Bulb",customer,emp_1391
SI_5801,OR_5801,item_5901,486,307.74,149561.64,XL,Category C,"Fan, Cables, Socket/Outlet plug, Holders, Switches, Ceiling Rose",sure,emp_2432
SI_5802,OR_5802,item_5902,819,534.57,437812.83,XXL,Category B,"Main Switch, Switches, Socket/Outlet plug",paper,emp_1639
SI_5803,OR_5803,item_5903,364,103.01,37495.64,L,Category A,"Holders, LED Bulb",simple,emp_279
SI_5804,OR_5804,item_5904,267,904.06,241384.02,XL,Category A,"Ceiling Rose, Switches, LED Bulb, Cables, Socket/Outlet plug, Fan, Main Switch",before,emp_1984
SI_5805,OR_5805,item_5905,663,431.47,286064.61,XXL,Category C,"Main Switch, Ceiling Rose, Fan, Cables, Holders",food,emp_989
SI_5806,OR_5806,item_5906,312,244.26,76209.12,L,Category A,"Socket/Outlet plug, LED Bulb, Fan",camera,emp_2714
SI_5807,OR_5807,item_5907,943,674.99,636515.57,XXL,Category B,Switches,rule,emp_322
SI_5808,OR_5808,item_5908,285,353.41,100721.85,M,Category B,"Holders, Socket/Outlet plug, Main Switch, Fan",fear,emp_1141
SI_5809,OR_5809,item_5909,743,30.85,22921.55,M,Category B,"Main Switch, Cables, Fan, Socket/Outlet plug, LED Bulb, Switches, Holders",word,emp_2261
SI_5810,OR_5810,item_5910,469,408.12,191408.28,M,Category C,"Holders, Ceiling Rose, Main Switch, Fan, Cables, LED Bulb, Socket/Outlet plug, Switches",word,emp_1518
SI_5811,OR_5811,item_5911,414,748.96,310069.44,S,Category B,"Socket/Outlet plug, Holders, Ceiling Rose, Fan, LED Bulb, Main Switch",agreement,emp_780
SI_5812,OR_5812,item_5912,362,362.11,131083.82,M,Category A,"Fan, LED Bulb, Cables, Holders",less,emp_1167
SI_5813,OR_5813,item_5913,513,613.27,314607.51,L,Category A,"Switches, LED Bulb, Ceiling Rose, Cables, Main Switch",matter,emp_1835
SI_5814,OR_5814,item_5914,120,332.75,39930.0,XL,Category A,"LED Bulb, Holders",our,emp_1810
SI_5815,OR_5815,item_5915,813,400.81,325858.53,XL,Category B,"Socket/Outlet plug, Switches, Holders, Fan, Main Switch",memory,emp_561
SI_5816,OR_5816,item_5916,645,566.44,365353.8,XXL,Category C,"Cables, Fan, Ceiling Rose, LED Bulb",born,emp_353
SI_5817,OR_5817,item_5917,104,78.94,8209.76,S,Category B,"LED Bulb, Switches, Cables, Socket/Outlet plug",view,emp_1834
SI_5818,OR_5818,item_5918,101,275.93,27868.93,S,Category B,"Ceiling Rose, LED Bulb",best,emp_1132
SI_5819,OR_5819,item_5919,733,801.2,587279.6,XL,Category A,"LED Bulb, Holders, Main Switch, Ceiling Rose, Switches, Socket/Outlet plug, Cables, Fan",occur,emp_2390
SI_5820,OR_5820,item_5920,690,317.13,218819.7,M,Category B,"Switches, Holders, LED Bulb, Main Switch, Ceiling Rose, Socket/Outlet plug, Cables, Fan",manager,emp_2253
SI_5821,OR_5821,item_5921,760,687.81,522735.6,XL,Category B,LED Bulb,picture,emp_436
SI_5822,OR_5822,item_5922,910,337.17,306824.7,XL,Category A,"Switches, Holders, Main Switch, Socket/Outlet plug, Cables, Ceiling Rose, LED Bulb",part,emp_695
SI_5823,OR_5823,item_5923,205,690.22,141495.1,XXL,Category B,"LED Bulb, Main Switch, Switches, Cables, Socket/Outlet plug, Holders, Fan",college,emp_2421
SI_5824,OR_5824,item_5924,385,269.69,103830.65,XXL,Category C,"Ceiling Rose, Switches, Fan, Socket/Outlet plug, Holders, LED Bulb",likely,emp_2681
SI_5825,OR_5825,item_5925,908,507.83,461109.64,L,Category A,"Switches, Holders, Socket/Outlet plug",into,emp_815
SI_5826,OR_5826,item_5926,459,596.65,273862.35,XL,Category C,Socket/Outlet plug,process,emp_1552
SI_5827,OR_5827,item_5927,470,131.82,61955.4,M,Category A,"Main Switch, Cables, Socket/Outlet plug, Fan, Ceiling Rose",floor,emp_1481
SI_5828,OR_5828,item_5928,294,986.46,290019.24,XXL,Category A,"Switches, Cables, Holders, LED Bulb, Fan, Socket/Outlet plug, Main Switch, Ceiling Rose",really,emp_800
SI_5829,OR_5829,item_5929,239,334.44,79931.16,M,Category A,"Cables, Fan, Holders, Socket/Outlet plug",ever,emp_1386
SI_5830,OR_5830,item_5930,603,745.6,449596.8,M,Category B,"Switches, Holders, Ceiling Rose, Fan, LED Bulb",a,emp_555
SI_5831,OR_5831,item_5931,689,834.27,574812.03,S,Category B,"Fan, Socket/Outlet plug, Ceiling Rose, Switches, Cables",test,emp_2024
SI_5832,OR_5832,item_5932,951,413.57,393305.07,M,Category C,"Socket/Outlet plug, Fan, Main Switch, Cables, LED Bulb",drug,emp_396
SI_5833,OR_5833,item_5933,716,858.98,615029.68,XXL,Category A,"Main Switch, Socket/Outlet plug, LED Bulb, Holders, Fan, Ceiling Rose, Cables, Switches",participant,emp_1632
