order_id,customer_id,order_date,order_time,total_order_amount
OR_6315,customer_107032,2021-04-01,05:01:00,222.74
OR_6316,customer_109703,2022-04-22,12:57:00,103.91
OR_6317,customer_107179,2020-09-26,02:05:00,162.68
OR_6318,customer_104623,2020-04-24,19:04:00,120.89
OR_6319,customer_107470,2022-06-16,13:43:00,331.64
OR_6320,customer_107108,2022-02-03,02:27:00,270.74
OR_6321,customer_105969,2020-11-22,11:41:00,242.29
OR_6322,customer_105638,2021-04-06,07:56:00,405.66
OR_6323,customer_104357,2020-08-11,16:11:00,118.41
OR_6324,customer_107301,2020-08-25,06:13:00,120.09
OR_6325,customer_107264,2022-01-28,03:57:00,250.07
OR_6326,customer_10787,2020-10-27,20:32:00,62.11
OR_6327,customer_105495,2020-10-25,09:22:00,469.3
OR_6328,customer_10128,2022-09-17,14:34:00,249.03
OR_6329,customer_109050,2022-08-24,14:02:00,321.51
OR_6330,customer_107338,2020-10-01,07:35:00,461.42
OR_6331,customer_109039,2020-03-22,21:21:00,40.16
OR_6332,customer_108327,2020-04-17,07:59:00,251.6
OR_6333,customer_108036,2022-09-11,22:38:00,54.21
OR_6334,customer_103014,2021-06-29,04:27:00,284.07
OR_6335,customer_108925,2023-07-10,00:17:00,436.59
OR_6336,customer_102878,2021-04-30,13:12:00,278.37
OR_6337,customer_108527,2021-02-23,14:41:00,448.01
OR_6338,customer_10586,2020-05-23,06:28:00,349.65
OR_6339,customer_103823,2022-07-13,08:34:00,391.74
OR_6340,customer_109115,2021-12-05,04:45:00,251.59
OR_6341,customer_10393,2022-03-31,16:18:00,62.4
OR_6342,customer_106622,2022-12-31,19:32:00,310.73
OR_6343,customer_106291,2021-04-15,07:50:00,443.39
OR_6344,customer_10130,2020-03-13,21:28:00,13.67
OR_6345,customer_104983,2020-01-30,22:51:00,228.51
OR_6346,customer_102974,2023-05-22,04:12:00,425.68
OR_6347,customer_101130,2023-10-02,21:01:00,374.62
OR_6348,customer_101206,2023-08-11,12:47:00,113.36
OR_6349,customer_109324,2020-12-13,04:00:00,320.66
OR_6350,customer_10821,2020-01-25,06:11:00,185.3
OR_6351,customer_109477,2022-04-15,02:48:00,392.05
OR_6352,customer_103746,2022-08-22,18:08:00,348.87
OR_6353,customer_109650,2021-03-11,10:56:00,146.69
OR_6354,customer_108834,2021-08-01,13:05:00,26.5
OR_6355,customer_106952,2023-01-04,05:13:00,296.52
OR_6356,customer_10472,2023-02-14,10:13:00,345.67
OR_6357,customer_101378,2023-12-24,10:26:00,243.87
OR_6358,customer_107347,2021-06-24,00:05:00,34.97
OR_6359,customer_109954,2021-03-05,13:12:00,496.44
OR_6360,customer_106058,2021-12-31,22:40:00,341.53
OR_6361,customer_106160,2021-06-26,00:48:00,76.36
OR_6362,customer_106179,2020-05-19,09:54:00,256.46
OR_6363,customer_109230,2021-07-25,05:35:00,359.73
OR_6364,customer_106489,2023-06-08,00:10:00,49.14
OR_6365,customer_108181,2023-08-06,08:31:00,97.62
OR_6366,customer_109277,2020-12-23,23:37:00,321.63
OR_6367,customer_105724,2022-12-20,16:14:00,392.24
OR_6368,customer_107752,2022-03-10,13:49:00,366.34
OR_6369,customer_108900,2023-09-26,17:39:00,59.92
OR_6370,customer_107972,2023-06-21,00:50:00,104.0
OR_6371,customer_107357,2022-10-18,05:01:00,92.3
OR_6372,customer_109132,2023-12-12,14:11:00,113.0
OR_6373,customer_10287,2020-04-08,09:03:00,338.06
OR_6374,customer_105870,2020-04-24,04:22:00,204.07
OR_6375,customer_109969,2023-02-07,01:04:00,263.78
OR_6376,customer_10846,2023-06-23,12:45:00,476.58
OR_6377,customer_108779,2022-05-15,02:15:00,269.49
OR_6378,customer_102099,2021-03-22,07:39:00,418.73
OR_6379,customer_101905,2022-01-12,16:23:00,421.73
OR_6380,customer_106597,2021-01-14,20:25:00,313.41
OR_6381,customer_102481,2022-11-29,03:15:00,359.55
OR_6382,customer_108577,2021-01-02,23:28:00,382.95
OR_6383,customer_104922,2020-11-16,00:13:00,489.45
OR_6384,customer_101158,2021-04-18,01:15:00,462.51
OR_6385,customer_106401,2022-01-23,17:59:00,208.07
OR_6386,customer_109792,2021-06-23,19:26:00,278.04
OR_6387,customer_102573,2020-12-11,02:08:00,450.84
OR_6388,customer_10523,2021-08-26,19:06:00,426.2
OR_6389,customer_106140,2021-01-19,11:38:00,204.76
OR_6390,customer_103226,2021-01-15,18:38:00,224.8
OR_6391,customer_107738,2023-03-07,15:25:00,33.27
OR_6392,customer_104116,2020-03-24,05:27:00,189.9
OR_6393,customer_10768,2023-06-19,14:39:00,176.28
OR_6394,customer_109057,2020-04-12,00:50:00,422.71
OR_6395,customer_103789,2022-06-28,12:39:00,54.54
OR_6396,customer_102827,2021-09-21,06:40:00,57.14
OR_6397,customer_106244,2020-07-14,07:13:00,247.48
OR_6398,customer_105282,2023-07-17,09:59:00,125.3
OR_6399,customer_101447,2020-07-01,20:52:00,423.21
OR_6400,customer_103486,2021-05-17,06:08:00,121.74
OR_6401,customer_106425,2022-03-16,19:38:00,465.83
OR_6402,customer_102175,2021-02-11,18:02:00,44.65
OR_6403,customer_107903,2020-05-25,05:14:00,218.64
OR_6404,customer_101514,2022-01-15,05:27:00,250.31
OR_6405,customer_102257,2020-11-07,11:06:00,463.02
OR_6406,customer_103609,2020-09-28,18:49:00,161.59
OR_6407,customer_10760,2023-11-01,19:00:00,146.35
OR_6408,customer_104531,2022-06-09,13:55:00,117.17
OR_6409,customer_105817,2023-05-09,04:32:00,138.88
OR_6410,customer_101194,2020-06-29,17:13:00,217.07
OR_6411,customer_10756,2021-06-22,19:03:00,262.79
OR_6412,customer_106483,2021-06-09,23:44:00,410.25
OR_6413,customer_101270,2022-05-12,09:54:00,114.63
OR_6414,customer_105489,2022-08-30,07:26:00,473.19
OR_6415,customer_109753,2022-05-31,17:35:00,366.05
OR_6416,customer_105149,2022-07-08,01:50:00,287.58
OR_6417,customer_109706,2023-04-30,17:07:00,327.82
OR_6418,customer_101163,2020-11-02,13:06:00,366.7
OR_6419,customer_104265,2020-02-28,12:17:00,272.87
OR_6420,customer_101300,2020-05-16,19:39:00,470.63
OR_6421,customer_101274,2022-08-13,11:02:00,406.85
OR_6422,customer_107936,2023-04-14,04:30:00,50.59
OR_6423,customer_103465,2022-01-29,11:40:00,82.8
OR_6424,customer_109162,2022-07-03,23:35:00,206.3
OR_6425,customer_1048,2021-10-23,13:34:00,294.11
OR_6426,customer_108744,2022-05-16,07:03:00,91.67
OR_6427,customer_105720,2022-11-16,17:12:00,380.6
OR_6428,customer_102094,2022-03-18,18:42:00,437.91
OR_6429,customer_107908,2023-11-14,17:11:00,273.98
OR_6430,customer_10369,2022-03-11,12:23:00,94.18
OR_6431,customer_101836,2020-12-17,03:50:00,311.05
OR_6432,customer_103140,2023-09-27,21:02:00,443.68
OR_6433,customer_105473,2020-02-05,10:16:00,274.78
OR_6434,customer_102266,2021-01-02,17:58:00,370.79
OR_6435,customer_105137,2020-01-10,04:31:00,473.22
OR_6436,customer_101870,2021-01-31,08:35:00,88.85
OR_6437,customer_103665,2020-08-16,06:02:00,428.22
OR_6438,customer_103324,2023-05-25,21:00:00,382.54
OR_6439,customer_109393,2023-10-26,09:18:00,302.01
OR_6440,customer_104597,2022-01-27,08:47:00,22.16
OR_6441,customer_109844,2022-08-14,17:52:00,354.2
OR_6442,customer_107638,2023-09-15,04:56:00,402.25
OR_6443,customer_102829,2022-05-11,16:56:00,444.46
OR_6444,customer_106403,2022-04-02,21:32:00,477.72
OR_6445,customer_103537,2022-11-24,05:23:00,15.61
OR_6446,customer_105790,2021-04-03,02:33:00,313.98
OR_6447,customer_106888,2020-04-07,21:03:00,400.66
OR_6448,customer_103716,2023-09-15,03:08:00,168.11
OR_6449,customer_101328,2022-03-20,11:03:00,371.93
OR_6450,customer_105444,2020-06-18,20:16:00,67.81
OR_6451,customer_107799,2020-01-03,00:25:00,338.67
OR_6452,customer_109623,2022-05-28,11:40:00,84.99
OR_6453,customer_105517,2020-11-16,07:52:00,255.08
OR_6454,customer_103293,2023-09-22,16:50:00,239.49
OR_6455,customer_101434,2023-12-06,22:02:00,109.86
OR_6456,customer_105925,2020-07-31,13:22:00,72.03
OR_6457,customer_109176,2022-12-01,18:36:00,30.14
OR_6458,customer_106991,2020-09-26,05:27:00,494.48
OR_6459,customer_109273,2020-12-06,12:13:00,242.69
OR_6460,customer_1046,2023-02-10,11:48:00,308.19
OR_6461,customer_106040,2021-08-17,02:36:00,304.69
OR_6462,customer_106003,2022-12-07,19:38:00,353.66
OR_6463,customer_102899,2020-10-07,10:46:00,282.55
OR_6464,customer_10151,2022-10-05,14:07:00,361.42
OR_6465,customer_108738,2022-12-07,09:08:00,347.01
OR_6466,customer_109132,2021-08-15,23:53:00,249.69
OR_6467,customer_109635,2021-04-18,06:54:00,258.21
OR_6468,customer_104269,2020-08-30,17:42:00,128.3
OR_6469,customer_106005,2020-11-11,02:11:00,301.42
OR_6470,customer_108923,2023-06-12,23:58:00,35.07
OR_6471,customer_107968,2022-11-22,14:35:00,301.88
OR_6472,customer_107848,2023-08-19,14:13:00,312.68
OR_6473,customer_1092,2020-02-18,18:09:00,321.29
OR_6474,customer_10154,2023-07-30,12:48:00,261.51
OR_6475,customer_10187,2020-01-03,21:11:00,351.34
OR_6476,customer_109403,2022-05-14,03:54:00,326.09
OR_6477,customer_10676,2020-05-18,11:32:00,299.36
OR_6478,customer_107072,2022-11-04,12:18:00,199.44
OR_6479,customer_104221,2021-07-28,18:08:00,158.9
OR_6480,customer_108938,2020-03-21,03:23:00,307.16
OR_6481,customer_109562,2021-06-13,01:14:00,98.04
OR_6482,customer_107140,2021-08-30,12:16:00,329.76
OR_6483,customer_108284,2020-09-04,09:44:00,455.51
OR_6484,customer_102758,2023-07-29,20:38:00,233.21
OR_6485,customer_102695,2020-07-04,18:47:00,373.51
OR_6486,customer_103743,2021-01-05,16:47:00,253.01
OR_6487,customer_102380,2021-01-20,01:56:00,157.57
OR_6488,customer_106654,2023-09-01,18:30:00,398.77
OR_6489,customer_106260,2021-12-31,13:08:00,320.97
OR_6490,customer_101635,2020-03-09,21:51:00,391.9
OR_6491,customer_102926,2022-10-15,19:51:00,395.86
OR_6492,customer_101920,2022-04-05,23:55:00,348.08
OR_6493,customer_10832,2022-02-03,11:50:00,460.55
OR_6494,customer_10492,2020-03-09,03:54:00,349.08
OR_6495,customer_106896,2020-10-11,15:40:00,475.07
OR_6496,customer_107207,2020-02-06,20:42:00,280.1
OR_6497,customer_108625,2020-11-30,08:30:00,62.29
OR_6498,customer_105151,2023-08-09,17:30:00,496.07
OR_6499,customer_107775,2020-02-28,09:06:00,80.39
OR_6500,customer_107824,2023-07-30,06:29:00,356.86
OR_6501,customer_108951,2022-12-01,20:15:00,263.42
OR_6502,customer_107509,2022-10-14,19:49:00,434.2
OR_6503,customer_102159,2021-06-08,10:57:00,18.86
OR_6504,customer_106965,2020-10-12,09:47:00,498.7
OR_6505,customer_102982,2022-03-23,14:32:00,154.37
OR_6506,customer_102419,2020-02-25,10:15:00,183.54
OR_6507,customer_108666,2023-02-04,15:17:00,33.35
OR_6508,customer_108702,2020-10-23,05:30:00,234.71
OR_6509,customer_107901,2023-08-21,08:47:00,497.92
OR_6510,customer_104851,2022-10-26,20:44:00,146.01
OR_6511,customer_102242,2023-03-23,01:44:00,244.58
OR_6512,customer_104992,2021-02-07,10:50:00,85.77
OR_6513,customer_108919,2022-11-08,01:26:00,315.06
OR_6514,customer_102699,2023-08-20,15:21:00,143.57
OR_6515,customer_109990,2022-11-28,10:44:00,396.53
OR_6516,customer_101915,2020-04-14,13:15:00,17.79
OR_6517,customer_107862,2023-03-25,19:42:00,395.21
OR_6518,customer_104899,2020-07-28,16:00:00,102.26
OR_6519,customer_108445,2023-12-06,21:50:00,323.28
OR_6520,customer_101589,2022-08-07,19:05:00,213.37
OR_6521,customer_106672,2023-04-03,08:06:00,207.15
OR_6522,customer_107899,2020-10-24,15:58:00,43.55
OR_6523,customer_107172,2020-12-16,07:22:00,35.46
OR_6524,customer_105836,2022-02-25,04:49:00,456.66
OR_6525,customer_104724,2021-02-01,20:08:00,480.28
OR_6526,customer_105205,2022-11-11,06:45:00,343.45
OR_6527,customer_104357,2023-11-28,23:26:00,310.26
OR_6528,customer_102423,2023-06-06,03:45:00,213.49
OR_6529,customer_107900,2022-06-22,23:45:00,259.37
OR_6530,customer_103668,2020-11-06,03:29:00,64.14
OR_6531,customer_107790,2020-08-16,08:13:00,61.6
OR_6532,customer_106155,2020-07-30,01:21:00,264.16
OR_6533,customer_108355,2021-12-13,23:44:00,91.66
OR_6534,customer_107735,2023-08-18,18:41:00,339.99
OR_6535,customer_109573,2022-10-20,21:15:00,334.24
OR_6536,customer_109093,2022-07-14,18:08:00,155.69
OR_6537,customer_108140,2021-03-01,07:59:00,342.16
OR_6538,customer_105431,2022-10-27,11:34:00,131.55
OR_6539,customer_105642,2021-10-06,23:30:00,110.87
OR_6540,customer_101496,2023-07-19,13:16:00,179.92
OR_6541,customer_103304,2020-05-06,23:14:00,437.68
OR_6542,customer_102758,2022-10-16,04:25:00,184.42
OR_6543,customer_102369,2020-08-28,05:31:00,233.29
OR_6544,customer_10273,2020-02-03,11:12:00,37.33
OR_6545,customer_103117,2023-07-09,23:08:00,131.64
OR_6546,customer_101413,2023-07-02,16:21:00,299.48
OR_6547,customer_10513,2022-12-14,07:31:00,119.45
OR_6548,customer_10728,2020-12-21,03:23:00,101.64
OR_6549,customer_102994,2021-07-21,05:04:00,40.87
OR_6550,customer_106471,2022-06-22,22:44:00,173.15
OR_6551,customer_107238,2020-06-25,14:13:00,277.74
OR_6552,customer_102237,2021-04-28,20:56:00,95.65
OR_6553,customer_109110,2020-08-28,14:43:00,10.56
OR_6554,customer_104103,2022-01-04,04:25:00,415.92
OR_6555,customer_102154,2022-12-03,02:43:00,254.1
OR_6556,customer_108264,2023-09-27,00:33:00,274.47
OR_6557,customer_102052,2021-04-13,20:06:00,132.44
OR_6558,customer_108210,2023-01-22,02:21:00,498.35
OR_6559,customer_108032,2021-06-10,22:13:00,449.77
OR_6560,customer_105550,2021-10-06,07:07:00,395.81
OR_6561,customer_106801,2021-06-13,17:42:00,266.13
OR_6562,customer_10821,2020-05-31,13:17:00,74.86
OR_6563,customer_104215,2023-07-19,16:44:00,294.93
OR_6564,customer_102738,2020-12-30,02:46:00,215.2
OR_6565,customer_10170,2022-05-06,11:52:00,302.27
OR_6566,customer_103340,2021-12-09,09:34:00,364.07
OR_6567,customer_107154,2020-02-14,06:07:00,263.83
OR_6568,customer_103727,2023-08-14,20:19:00,256.49
OR_6569,customer_104208,2020-12-08,15:02:00,49.51
OR_6570,customer_102219,2023-12-06,19:54:00,394.5
OR_6571,customer_105039,2023-10-04,16:31:00,155.11
OR_6572,customer_108127,2020-11-27,12:24:00,38.52
OR_6573,customer_104716,2021-05-18,13:06:00,337.93
OR_6574,customer_105126,2022-11-09,01:03:00,423.72
OR_6575,customer_102779,2021-01-18,02:52:00,69.22
OR_6576,customer_105023,2022-12-18,21:42:00,349.83
OR_6577,customer_101926,2020-05-12,23:29:00,171.28
OR_6578,customer_104292,2020-05-10,08:41:00,480.12
OR_6579,customer_102510,2023-02-20,21:28:00,135.08
OR_6580,customer_103820,2022-11-03,00:42:00,449.58
OR_6581,customer_10484,2020-07-21,11:07:00,160.25
OR_6582,customer_104576,2022-06-21,02:23:00,267.33
OR_6583,customer_103334,2022-09-22,20:42:00,64.47
OR_6584,customer_106378,2023-11-09,12:13:00,41.65
OR_6585,customer_102549,2021-10-03,07:48:00,444.69
OR_6586,customer_107307,2022-08-02,00:38:00,226.12
OR_6587,customer_109496,2020-09-24,10:49:00,156.02
OR_6588,customer_101678,2020-02-06,01:24:00,426.01
OR_6589,customer_104751,2021-01-12,14:46:00,160.31
OR_6590,customer_108382,2022-11-07,16:03:00,74.11
OR_6591,customer_108682,2023-09-16,18:59:00,465.29
OR_6592,customer_107370,2022-12-19,20:29:00,417.18
OR_6593,customer_103822,2021-06-16,08:20:00,468.69
OR_6594,customer_109602,2023-04-25,10:43:00,164.85
OR_6595,customer_103235,2020-06-26,11:35:00,172.42
OR_6596,customer_106701,2020-12-24,15:03:00,304.84
OR_6597,customer_105430,2021-03-24,16:07:00,252.96
OR_6598,customer_102314,2021-05-01,20:40:00,367.4
OR_6599,customer_102287,2021-07-11,20:15:00,25.21
OR_6600,customer_104328,2022-05-26,02:30:00,457.84
OR_6601,customer_109764,2020-08-12,18:55:00,411.98
OR_6602,customer_10856,2023-05-14,05:09:00,475.41
OR_6603,customer_103737,2021-07-11,02:17:00,430.23
OR_6604,customer_107806,2022-04-28,17:50:00,350.34
OR_6605,customer_106692,2021-04-12,21:22:00,388.12
OR_6606,customer_103628,2020-06-13,19:22:00,397.53
OR_6607,customer_105341,2020-11-23,11:05:00,442.47
OR_6608,customer_107431,2022-12-24,18:50:00,84.93
OR_6609,customer_105342,2021-07-25,15:44:00,163.78
OR_6610,customer_106949,2022-04-25,12:19:00,399.31
OR_6611,customer_105572,2023-05-06,16:40:00,147.41
OR_6612,customer_103692,2021-12-05,11:01:00,131.87
OR_6613,customer_10600,2020-06-01,23:35:00,108.03
OR_6614,customer_108818,2020-06-04,07:47:00,252.97
OR_6615,customer_108063,2022-06-26,22:21:00,437.89
OR_6616,customer_104836,2022-04-09,15:51:00,224.89
OR_6617,customer_105083,2023-07-29,17:49:00,233.03
OR_6618,customer_108515,2021-02-01,02:11:00,149.44
OR_6619,customer_103673,2022-10-04,07:42:00,283.43
OR_6620,customer_104254,2022-04-10,22:55:00,483.06
OR_6621,customer_102000,2021-04-02,07:17:00,338.99
OR_6622,customer_109707,2023-04-09,23:30:00,97.52
OR_6623,customer_107555,2021-12-23,04:50:00,324.26
OR_6624,customer_108654,2023-02-07,18:39:00,92.21
OR_6625,customer_104865,2021-05-03,09:38:00,181.81
OR_6626,customer_107069,2021-06-06,17:28:00,16.96
OR_6627,customer_107642,2023-06-09,15:31:00,108.43
OR_6628,customer_108838,2023-02-15,06:13:00,123.91
OR_6629,customer_105818,2023-09-28,09:58:00,229.74
OR_6630,customer_107164,2021-02-26,02:04:00,445.14
OR_6631,customer_103060,2022-01-16,21:07:00,372.77
OR_6632,customer_101528,2021-01-14,17:35:00,73.18
OR_6633,customer_101487,2021-03-26,16:45:00,479.2
OR_6634,customer_107830,2021-09-17,19:35:00,297.53
OR_6635,customer_106663,2020-08-15,09:39:00,101.4
OR_6636,customer_103745,2021-11-22,03:29:00,184.7
OR_6637,customer_107750,2020-07-08,05:57:00,137.32
OR_6638,customer_109508,2020-02-17,21:57:00,345.13
OR_6639,customer_108029,2023-12-12,21:51:00,493.49
OR_6640,customer_102020,2020-05-03,09:58:00,443.83
OR_6641,customer_105895,2022-04-29,12:48:00,425.57
OR_6642,customer_10850,2021-09-15,03:18:00,139.1
OR_6643,customer_107549,2020-11-24,14:56:00,170.37
OR_6644,customer_109195,2023-12-06,21:48:00,497.85
OR_6645,customer_104823,2023-12-09,22:51:00,240.87
OR_6646,customer_103793,2022-04-23,15:54:00,304.06
OR_6647,customer_101662,2020-08-01,01:04:00,217.19
OR_6648,customer_106691,2020-06-29,00:22:00,491.36
OR_6649,customer_106819,2022-05-19,02:57:00,197.1
OR_6650,customer_106261,2022-08-30,17:08:00,12.76
OR_6651,customer_108057,2021-09-02,05:11:00,231.05
OR_6652,customer_103754,2021-10-03,19:37:00,142.95
OR_6653,customer_108534,2022-06-17,11:34:00,102.66
OR_6654,customer_109364,2021-12-19,18:08:00,383.02
OR_6655,customer_101987,2022-04-08,02:39:00,438.68
OR_6656,customer_101377,2020-08-26,09:24:00,224.75
OR_6657,customer_106470,2022-08-26,11:31:00,53.96
OR_6658,customer_107896,2021-12-28,12:50:00,381.01
OR_6659,customer_104073,2023-04-05,12:26:00,54.25
OR_6660,customer_1072,2023-08-22,10:59:00,318.48
OR_6661,customer_107111,2021-05-15,17:31:00,38.58
OR_6662,customer_104300,2020-01-03,10:55:00,359.05
OR_6663,customer_101624,2021-04-13,01:04:00,92.2
OR_6664,customer_105530,2021-04-25,22:52:00,433.28
OR_6665,customer_103429,2021-06-11,17:47:00,15.03
OR_6666,customer_108148,2020-01-09,23:21:00,318.52
OR_6667,customer_10457,2022-11-08,22:05:00,53.47
OR_6668,customer_101465,2020-11-27,23:55:00,153.21
OR_6669,customer_108676,2021-09-04,04:37:00,428.51
OR_6670,customer_104346,2021-10-15,03:28:00,118.32
OR_6671,customer_105102,2020-08-11,08:11:00,343.05
OR_6672,customer_108772,2020-08-22,02:47:00,428.37
OR_6673,customer_107733,2020-08-16,10:28:00,314.09
OR_6674,customer_10591,2020-10-12,02:44:00,12.59
OR_6675,customer_103076,2023-08-28,05:03:00,379.77
OR_6676,customer_109293,2020-06-14,20:39:00,437.46
OR_6677,customer_102483,2020-01-20,08:47:00,318.96
OR_6678,customer_106127,2023-08-17,16:20:00,16.97
OR_6679,customer_107438,2023-06-20,12:25:00,271.38
OR_6680,customer_105691,2021-12-13,03:52:00,195.35
OR_6681,customer_102433,2022-02-23,13:44:00,361.38
OR_6682,customer_101692,2020-01-29,17:33:00,83.51
OR_6683,customer_108218,2022-07-22,17:30:00,41.27
OR_6684,customer_10981,2020-09-16,11:07:00,465.51
OR_6685,customer_103461,2021-01-20,06:16:00,63.01
OR_6686,customer_104832,2023-12-24,02:14:00,255.49
OR_6687,customer_107306,2023-12-15,21:02:00,463.86
OR_6688,customer_10811,2023-07-09,07:00:00,494.49
OR_6689,customer_109855,2020-01-30,06:28:00,360.41
OR_6690,customer_107335,2023-08-24,03:05:00,440.68
OR_6691,customer_107452,2021-11-25,13:43:00,460.43
OR_6692,customer_103839,2020-09-01,07:17:00,130.01
OR_6693,customer_104138,2020-12-01,10:21:00,433.63
OR_6694,customer_10754,2020-12-04,18:41:00,389.86
OR_6695,customer_101963,2021-04-03,18:59:00,270.17
OR_6696,customer_105045,2023-07-31,18:36:00,483.08
OR_6697,customer_103098,2020-12-25,07:14:00,51.3
OR_6698,customer_106937,2022-10-19,07:29:00,52.21
OR_6699,customer_104822,2022-10-06,20:09:00,456.82
OR_6700,customer_106346,2021-11-30,08:20:00,129.37
OR_6701,customer_107226,2021-06-04,12:13:00,280.34
OR_6702,customer_104696,2020-11-19,02:34:00,277.49
OR_6703,customer_108815,2021-05-05,13:36:00,256.63
OR_6704,customer_106816,2023-05-27,18:45:00,88.24
OR_6705,customer_103865,2020-02-20,23:51:00,421.66
OR_6706,customer_101710,2022-05-11,02:53:00,211.98
OR_6707,customer_101799,2023-07-01,22:42:00,387.12
OR_6708,customer_109401,2020-11-08,12:12:00,106.33
OR_6709,customer_103792,2023-05-21,10:14:00,353.56
OR_6710,customer_103000,2022-04-05,03:31:00,400.07
OR_6711,customer_108890,2021-07-23,17:07:00,420.32
OR_6712,customer_102563,2023-03-09,03:18:00,123.82
OR_6713,customer_10573,2022-06-11,06:55:00,288.92
OR_6714,customer_102038,2023-02-23,11:28:00,273.58
OR_6715,customer_106459,2022-12-19,23:51:00,161.88
OR_6716,customer_102941,2021-06-11,19:53:00,356.78
OR_6717,customer_107938,2023-12-09,21:20:00,355.45
OR_6718,customer_106225,2021-09-18,08:35:00,230.42
OR_6719,customer_107165,2023-12-01,11:06:00,169.88
OR_6720,customer_106782,2023-11-16,20:28:00,128.52
OR_6721,customer_101610,2020-08-11,08:59:00,225.09
OR_6722,customer_102514,2022-06-06,09:41:00,17.02
OR_6723,customer_107042,2022-03-26,00:21:00,238.51
