department_id,department_name,location,allocated_budget
D_8377,Finance,store,104951.63
D_8378,Accounting,office,216508.63
D_8379,Account department,office,214263.84
D_8380,Designing department,office,321160.3
D_8381,Production,store,408550.06
D_8382,Administration,store,314183.51
D_8383,Sales representatives,office,332543.8
D_8384,Administration,store,197458.34
D_8385,Marketing,office,309652.49
D_8386,Production,store,143752.14
D_8387,Accounting,store,11965.95
D_8388,Account department,office,227660.32
D_8389,Account department,office,148058.6
D_8390,Marketing,store,194350.59
D_8391,Purchasing,store,453773
D_8392,Administration,office,406050.03
D_8393,Marketing,store,445526.6
D_8394,Marketing,office,123362.96
D_8395,Production,office,155834.91
D_8396,Sales representatives,store,236927.91
D_8397,Account department,office,29128.93
D_8398,IT,office,237291.59
D_8399,Designing department,store,371342.83
D_8400,Purchasing,office,44431.12
D_8401,IT,office,78100.11
D_8402,Administration,office,305707.27
D_8403,Administration,office,398914.85
D_8404,Account department,store,92982.31
D_8405,Accounting,store,119952.62
D_8406,Sales,office,218432.32
D_8407,Administration,office,248939.65
D_8408,Accounting,store,421612.83
D_8409,Production,store,152035.68
D_8410,Purchasing,office,225396.15
D_8411,Production,store,330389.06
D_8412,Human Resources,office,10644.48
D_8413,Sales representatives,store,245910.49
D_8414,Human Resources,office,494741.36
D_8415,Production,store,322013.12
D_8416,Account department,store,430461.7
D_8417,Account department,store,473296.35
D_8418,Designing department,office,362050.5
D_8419,Sales,office,248502.41
D_8420,Administration,office,132348.27
D_8421,Finance,office,98035.5
D_8422,Account department,office,450083.49
D_8423,Finance,store,250496.38
D_8424,Finance,store,24854.26
D_8425,Finance,store,392932.88
D_8426,Administration,store,152996.6
D_8427,Human Resources,store,20124.4
D_8428,Sales representatives,store,229921.5
D_8429,Marketing,office,42159.13
D_8430,Designing department,store,230472.82
D_8431,Administration,store,467775.4
D_8432,Finance,office,249463.53
D_8433,Account department,store,385683.85
D_8434,IT,office,178787.33
D_8435,IT,office,323438.71
D_8436,Sales,store,264930.42
D_8437,Human Resources,store,344556.12
D_8438,Accounting,office,353560.44
D_8439,Production,office,268080.17
D_8440,Sales representatives,office,84860.74
D_8441,Purchasing,office,153618.52
D_8442,Finance,office,385641.29
D_8443,Production,store,363660.74
D_8444,Designing department,office,77871.95
D_8445,Finance,store,345250.04
D_8446,Administration,store,273810.94
D_8447,Accounting,store,71960.52
D_8448,Production,store,414556.17
D_8449,Designing department,store,321108.02
D_8450,IT,office,237379.33
D_8451,Purchasing,office,486909.97
D_8452,Production,store,292601.45
D_8453,Sales,store,191806.86
D_8454,Designing department,office,291835.27
D_8455,Finance,office,35372.69
D_8456,Human Resources,store,75571.09
D_8457,Sales representatives,office,467491.08
D_8458,Purchasing,office,10970.57
D_8459,IT,store,360958.24
D_8460,Marketing,store,412203.61
D_8461,Administration,office,279599.77
D_8462,Designing department,store,395563.77
D_8463,Purchasing,office,201004.13
D_8464,IT,office,300029.58
D_8465,Human Resources,store,277807.74
D_8466,Finance,store,196504.46
D_8467,IT,store,165996.83
D_8468,Production,office,101689.05
D_8469,Human Resources,office,405757.97
D_8470,Purchasing,office,226632.98
D_8471,Marketing,store,420855.66
D_8472,Marketing,office,325859.94
D_8473,Sales,store,364817.67
D_8474,Account department,store,262140.65
D_8475,Sales,store,362765.8
D_8476,Account department,office,425487.76
D_8477,Administration,store,157091.98
D_8478,Purchasing,store,494904.95
D_8479,Account department,store,163875.34
D_8480,Accounting,office,17584.33
D_8481,Marketing,store,231476.22
D_8482,Production,office,131772.56
D_8483,Marketing,office,488071.17
D_8484,Production,store,99660.99
D_8485,Human Resources,office,357378.58
D_8486,Finance,office,62988.91
D_8487,Sales,store,51300.95
D_8488,Purchasing,office,282210.43
D_8489,Purchasing,office,232818.27
D_8490,Sales representatives,store,353256.06
D_8491,Designing department,store,418136.25
D_8492,IT,store,125411.68
D_8493,Sales representatives,store,375597.03
D_8494,IT,store,35730.35
D_8495,Sales representatives,office,26870.79
D_8496,IT,store,168350.1
D_8497,Accounting,store,77947.42
D_8498,Finance,office,481559.23
D_8499,Finance,office,233588.35
D_8500,IT,store,222777.69
D_8501,Designing department,office,189074.71
D_8502,Production,office,221027.01
D_8503,Human Resources,store,239510.12
D_8504,IT,office,328737.36
D_8505,Finance,store,224126.94
D_8506,Finance,store,432668.98
D_8507,Finance,store,415406.56
D_8508,Designing department,store,189152.82
D_8509,Human Resources,office,117373.43
D_8510,Account department,office,357505.47
D_8511,Production,office,101841.18
D_8512,Administration,store,144556.96
D_8513,Designing department,office,130638.9
D_8514,Finance,office,263063.92
D_8515,Account department,office,314912.36
D_8516,Designing department,office,58184.29
D_8517,Finance,store,241647.31
D_8518,Production,store,111496.9
D_8519,Accounting,office,270683.92
D_8520,Production,store,429285.91
D_8521,Purchasing,office,170480.6
D_8522,Marketing,store,195593.54
D_8523,Sales,office,176190.36
D_8524,Finance,office,239752.19
D_8525,Sales representatives,office,201215.77
D_8526,Marketing,store,378413.8
D_8527,Administration,office,111412.48
D_8528,Production,store,198592.82
D_8529,Finance,store,154747.21
D_8530,Designing department,office,312671.28
D_8531,Account department,office,352478.09
D_8532,Finance,store,99114.21
D_8533,Purchasing,office,222135.36
D_8534,Finance,office,437228.18
D_8535,Sales,office,453523.56
D_8536,Accounting,office,360517.86
D_8537,Sales,store,47971.04
D_8538,Accounting,office,437502.91
D_8539,Production,office,65156.4
D_8540,Sales representatives,store,488491.09
D_8541,Administration,store,84951.96
D_8542,Marketing,store,214145.52
D_8543,Sales,store,93055.02
D_8544,Finance,store,194562.18
D_8545,Purchasing,store,110054.04
D_8546,Sales,office,186244.77
D_8547,Sales representatives,store,143505.47
D_8548,Human Resources,store,98727.11
D_8549,Account department,office,155896.04
D_8550,Designing department,store,361975.32
D_8551,Finance,office,411897.11
D_8552,Sales,office,411770.5
D_8553,Finance,store,159678.93
D_8554,IT,office,164366.27
D_8555,Human Resources,store,320670.25
D_8556,Administration,store,161196.17
D_8557,IT,office,191776.99
D_8558,Account department,office,474297.46
D_8559,Administration,office,321446.77
D_8560,Designing department,store,223103.73
D_8561,Human Resources,office,178739.15
D_8562,Account department,office,62061.1
D_8563,Finance,office,57375.65
D_8564,Account department,office,102456.22
D_8565,Human Resources,store,85002.15
D_8566,Sales representatives,office,157150.23
D_8567,Purchasing,store,493448.94
D_8568,Production,store,153094.43
D_8569,Marketing,store,165767.57
D_8570,Finance,store,87917.42
D_8571,Administration,office,311669.58
D_8572,Purchasing,store,60676.15
D_8573,Production,store,49895.17
D_8574,Production,office,446294.98
D_8575,IT,office,249480.1
D_8576,Administration,store,364424.36
D_8577,Sales representatives,store,478028.81
D_8578,Designing department,office,451907.34
D_8579,Finance,office,64365.98
D_8580,Account department,office,292332.75
D_8581,Designing department,office,324747.43
D_8582,Designing department,office,493766.17
D_8583,Production,office,64674.51
D_8584,Sales,office,314128.9
D_8585,Purchasing,office,359798.56
D_8586,Production,office,140878.35
D_8587,Accounting,store,279488.41
D_8588,Designing department,store,238632.66
D_8589,Marketing,store,58661.06
D_8590,IT,office,115849.68
D_8591,Account department,office,234911.85
D_8592,Sales,office,203270.53
D_8593,Sales,store,68084.66
D_8594,Production,store,229564.95
D_8595,Purchasing,store,455410.38
D_8596,IT,store,364213.77
D_8597,Purchasing,office,38551.91
D_8598,Administration,store,284624.32
D_8599,Finance,store,28740.23
D_8600,Sales,office,469048.5
D_8601,Sales,office,236341.17
D_8602,Administration,office,72359.19
D_8603,Production,office,65293.11
D_8604,Marketing,store,83891.24
D_8605,Purchasing,store,163143.59
D_8606,Purchasing,store,253565.66
D_8607,Account department,office,464046.36
D_8608,Marketing,office,215877.75
D_8609,Sales,store,72760.42
D_8610,Sales representatives,office,75582.15
D_8611,IT,office,208636.68
D_8612,Sales representatives,store,211931.55
D_8613,IT,store,459749.64
D_8614,Marketing,store,129333.56
D_8615,Sales,office,155438.15
D_8616,Purchasing,store,292686.09
D_8617,Purchasing,office,28900.06
D_8618,Sales,office,262347.75
D_8619,Accounting,office,135029.08
D_8620,Production,store,389334.61
D_8621,Administration,store,272694.41
D_8622,Production,office,290225.36
D_8623,Account department,store,142500.42
D_8624,Accounting,office,210378.51
D_8625,Purchasing,office,319089.22
D_8626,Administration,office,160348.91
D_8627,Administration,office,27775.49
D_8628,Administration,office,318592.21
D_8629,Sales,office,133858.3
D_8630,Account department,store,166676.2
D_8631,Finance,store,198280.13
D_8632,Sales,store,179942.17
D_8633,Account department,office,496360.55
D_8634,Designing department,store,84795.25
D_8635,Sales representatives,store,444182.7
D_8636,Human Resources,store,402976.71
D_8637,IT,store,332799.39
D_8638,Purchasing,store,28319.84
D_8639,Production,store,444660.1
D_8640,Administration,store,291820.58
D_8641,IT,office,460662.53
D_8642,Human Resources,store,455139.21
D_8643,Marketing,store,153656.13
D_8644,Purchasing,store,470927.9
D_8645,Production,office,158176.86
D_8646,Purchasing,store,337847.57
D_8647,Accounting,office,293981.79
D_8648,Administration,office,469367.93
D_8649,Accounting,office,100380.61
D_8650,Human Resources,office,390044.48
D_8651,Account department,office,158927.84
D_8652,Accounting,store,355491.65
D_8653,Sales,office,413750.37
D_8654,Account department,office,39071.98
D_8655,Account department,office,341227.37
D_8656,Marketing,store,252190.91
D_8657,Accounting,store,391091.12
D_8658,Account department,store,398287.93
D_8659,Human Resources,store,48229.6
D_8660,Account department,office,273080.38
D_8661,Administration,store,289136.25
D_8662,Sales representatives,store,399897.03
D_8663,Designing department,store,36600.14
D_8664,Account department,store,330221.17
D_8665,Sales representatives,store,284188.63
D_8666,Account department,store,44485.48
D_8667,Sales,office,425533.19
D_8668,Account department,office,54100.46
D_8669,Sales representatives,store,40284.4
D_8670,Account department,store,406013.15
D_8671,Sales representatives,office,121336.97
D_8672,Marketing,store,305241.03
D_8673,Production,office,346671.55
D_8674,Sales representatives,office,495418.77
D_8675,Sales,office,335906.65
D_8676,Finance,store,202305.82
D_8677,Production,office,445309.92
D_8678,Human Resources,office,187606.51
D_8679,Designing department,office,34241.29
D_8680,Administration,office,208855.81
D_8681,IT,store,289035.5
D_8682,Production,store,250504.09
D_8683,Designing department,office,56330.35
D_8684,Marketing,store,95217.29
D_8685,Purchasing,office,402468.24
D_8686,Finance,store,190705.4
D_8687,Production,store,351088.27
D_8688,Production,store,30155.83
D_8689,Finance,store,301920.61
D_8690,Sales representatives,office,424833.15
D_8691,Human Resources,store,119387.59
D_8692,Production,office,273130.81
D_8693,Purchasing,store,20375.9
D_8694,Finance,office,135799.51
D_8695,Human Resources,store,165287.77
D_8696,Sales,store,13072.46
D_8697,Marketing,office,34875.52
D_8698,IT,store,360063.65
D_8699,Sales,store,451137.71
D_8700,Marketing,store,437601.63
D_8701,Accounting,store,169576.19
D_8702,Finance,store,158855.47
D_8703,Account department,office,368449.99
D_8704,Account department,store,235397.45
D_8705,Sales,store,421893.07
D_8706,Accounting,office,51637.95
D_8707,Purchasing,office,48274.33
D_8708,Purchasing,store,305844.35
D_8709,Finance,office,471854.64
D_8710,Account department,office,283616.3
D_8711,Sales,office,480894.17
D_8712,Accounting,office,234749.53
D_8713,Production,office,397204.22
D_8714,IT,store,45740.67
D_8715,Human Resources,office,95932.95
D_8716,Finance,office,489726.34
D_8717,Accounting,office,298667.67
D_8718,Production,store,442664.19
D_8719,Marketing,store,180944.27
D_8720,Administration,store,36659.44
D_8721,IT,office,181234.64
D_8722,Account department,store,52979.14
D_8723,Designing department,office,382986.58
D_8724,Human Resources,store,83478.36
D_8725,Sales,office,130991.3
D_8726,Account department,office,228025.14
D_8727,Purchasing,store,496179.28
D_8728,Production,office,219591.88
D_8729,Accounting,office,365395.44
D_8730,Finance,store,402275.87
D_8731,Designing department,office,156119.6
D_8732,Marketing,office,293170.88
D_8733,IT,office,69825.87
D_8734,Sales representatives,office,223338.56
D_8735,Finance,store,477439.86
D_8736,Designing department,office,64886.03
D_8737,Sales representatives,store,136562.31
D_8738,Production,store,295275.22
D_8739,Sales,store,460595.11
D_8740,Account department,store,303686.78
D_8741,Finance,office,175252.93
D_8742,Sales,store,279152.93
D_8743,Account department,office,246437.68
D_8744,Account department,office,443538.93
D_8745,IT,store,375647.11
D_8746,Sales representatives,store,420687.31
D_8747,Marketing,office,375583.89
D_8748,Administration,office,131012.27
D_8749,Production,office,440803.31
D_8750,Account department,store,465103.75
D_8751,Accounting,store,60427.34
D_8752,Sales representatives,office,316550.65
D_8753,Sales,office,213262.93
D_8754,Finance,office,402759.35
D_8755,Human Resources,office,302624.93
D_8756,Sales,store,136564.03
D_8757,Account department,store,278646.06
D_8758,Marketing,store,166116.04
D_8759,Finance,office,389819.67
D_8760,IT,store,115724.01
D_8761,Human Resources,store,201813.55
D_8762,Administration,store,177440.02
D_8763,Sales,office,461817.24
D_8764,IT,store,382075.48
D_8765,Account department,store,430953.55
D_8766,Sales representatives,store,337530.2
D_8767,Sales,store,411387.01
D_8768,Designing department,store,410565.98
D_8769,Accounting,store,236528.27
D_8770,Human Resources,store,491188.33
D_8771,IT,office,293077.97
D_8772,Accounting,office,478551.05
D_8773,Marketing,store,488198.17
D_8774,Production,store,146363.86
D_8775,Finance,office,321222.81
D_8776,Designing department,office,364349.87
D_8777,Human Resources,office,13453.04
D_8778,Account department,office,249993.93
D_8779,Account department,office,428514.76
D_8780,Accounting,office,295465.48
D_8781,Production,store,211873.25
D_8782,Accounting,office,51657.36
D_8783,Accounting,office,480058.32
D_8784,IT,store,228649.95
D_8785,Finance,store,315151.52
D_8786,Purchasing,store,335757.97
D_8787,Purchasing,store,86394.68
D_8788,Sales representatives,store,469634.17
D_8789,Accounting,office,206522.13
D_8790,Designing department,store,264808.35
D_8791,Account department,office,243579.25
D_8792,Designing department,store,106131.47
D_8793,Human Resources,store,426452.02
D_8794,Marketing,store,228631.96
D_8795,Marketing,store,56137.83
